"","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"ENSMUSG00000000001",5868.58936323666,0.208027718153049,0.117758729534098,0.00253143356359089,0.231199182274707,"Gnai3","Gnai3","14679"
"ENSMUSG00000000003",0,NA,NA,NA,NA,"Pbsn","Pbsn","54192"
"ENSMUSG00000000028",84.5656534483809,0.00297419654117163,0.038890452623735,0.561445791555034,0.999631843368906,"Cdc45","Cdc45","12544"
"ENSMUSG00000000037",18.4027186761845,-0.00403742608627416,0.0393103413697564,0.0628830102820101,0.880304080226736,"Scml2","Scml2","107815"
"ENSMUSG00000000049",0.480106060147398,-2.36771847795977e-05,0.0390551912437052,0.969369441007681,NA,"Apoh","Apoh","11818"
"ENSMUSG00000000056",352.926990225504,0.0131011905771707,0.0417487710904411,0.0552439665220504,0.849446020731041,"Narf","Narf","67608"
"ENSMUSG00000000058",620.470478977051,-0.00223152613064035,0.0375944689009329,0.830930257036932,0.999631843368906,"Cav2","Cav2","12390"
"ENSMUSG00000000078",1832.81448005259,-0.00771661224214835,0.037760162785404,0.53643999988174,0.999631843368906,"Klf6","Klf6","23849"
"ENSMUSG00000000085",281.657213467081,0.00293283172329439,0.0389391263025493,0.531975073461242,0.999631843368906,"Scmh1","Scmh1","29871"
"ENSMUSG00000000088",1043.06397225939,0.0170424161425901,0.0418098657619689,0.189273633899197,0.999631843368906,"Cox5a","Cox5a","12858"
"ENSMUSG00000000093",448.255653249367,0.0126983093536928,0.0410511358536583,0.149082707200584,0.994588423645846,"Tbx2","Tbx2","21385"
"ENSMUSG00000000094",2.82157303263794,-0.000292313881557847,0.0390471524648361,0.754620616308131,NA,"Tbx4","Tbx4","21387"
"ENSMUSG00000000103",0,NA,NA,NA,NA,"Zfy2","Zfy2","22768"
"ENSMUSG00000000120",125.356815141068,0.00592370327280652,0.0394726586559508,0.18238945735807,0.999631843368906,"Ngfr","Ngfr","18053"
"ENSMUSG00000000125",0.805421567567059,0.000186405255026691,0.0390532158384621,0.740715372484808,NA,"Wnt3","Wnt3","22415"
"ENSMUSG00000000126",37.0760270154758,0.00103660766262527,0.038962001319241,0.729717460871264,0.999631843368906,"Wnt9a","Wnt9a","216795"
"ENSMUSG00000000127",446.490408725318,-0.0030068475938871,0.0379791921518481,0.733357474404098,0.999631843368906,"Fer","Fer","14158"
"ENSMUSG00000000131",1931.35867773646,0.00742767828013875,0.0382068533282546,0.526071534151741,0.999631843368906,"Xpo6","Xpo6","74204"
"ENSMUSG00000000134",767.077646165489,-0.00516868124209072,0.0385424421709204,0.547105167096062,0.999631843368906,"Tfe3","Tfe3","209446"
"ENSMUSG00000000142",1361.5736066667,0.196022673195184,0.24193739271998,0.0065455730200112,0.414511237643988,"Axin2","Axin2","12006"
"ENSMUSG00000000148",451.660168604388,0.00726565654690972,0.0390960490094047,0.383469360414555,0.999631843368906,"Brat1","Brat1","231841"
"ENSMUSG00000000149",3602.68770275551,0.000362546650869284,0.0360467893871046,0.826191292005593,0.999631843368906,"Gna12","Gna12","14673"
"ENSMUSG00000000154",36.6639806461242,0.00147606459107479,0.0389676533390655,0.63762552215077,0.999631843368906,"Slc22a18","Slc22a18","18400"
"ENSMUSG00000000157",0,NA,NA,NA,NA,"Itgb2l","Itgb2l","16415"
"ENSMUSG00000000159",0,NA,NA,NA,NA,"Igsf5","Igsf5","72058"
"ENSMUSG00000000167",29.2820164947383,-0.000603305528370283,0.0389520481139011,0.83518346332113,0.999631843368906,"Pih1d2","Pih1d2","72614"
"ENSMUSG00000000168",1371.06149168114,-0.00296028757897058,0.0368903308894959,0.807484501813584,0.999631843368906,"Dlat","Dlat","235339"
"ENSMUSG00000000171",1788.20666350852,0.00532497766771564,0.0373871141434885,0.662380971542556,0.999631843368906,"Sdhd","Sdhd","66925"
"ENSMUSG00000000182",0,NA,NA,NA,NA,"Fgf23","Fgf23","64654"
"ENSMUSG00000000183",0,NA,NA,NA,NA,"Fgf6","Fgf6","14177"
"ENSMUSG00000000184",9677.71756035294,-0.00557677165422133,0.0363997997287163,0.692906079253416,0.999631843368906,"Ccnd2","Ccnd2","12444"
"ENSMUSG00000000194",1936.47605502249,-0.0035949960573218,0.0372807680090003,0.757074830427644,0.999631843368906,"Gpr107","Gpr107","277463"
"ENSMUSG00000000197",328.292204601528,-0.00372203811932599,0.0383626740549569,0.654799998905515,0.999631843368906,"Nalcn","Nalcn","338370"
"ENSMUSG00000000202",0,NA,NA,NA,NA,"Btbd17","Btbd17","72014"
"ENSMUSG00000000204",1.74360437254459,2.33724453943341e-05,0.0390503835211195,0.973467908039621,NA,"Slfn4","Slfn4","20558"
"ENSMUSG00000000214",4015.36883852141,0.25603026897294,0.228849771560335,0.00473796569071366,0.34217795342459,"Th","Th","21823"
"ENSMUSG00000000215",0,NA,NA,NA,NA,"Ins2","Ins2","16334"
"ENSMUSG00000000216",0,NA,NA,NA,NA,"Scnn1g","Scnn1g","20278"
"ENSMUSG00000000223",17.981106134424,-0.00269150327236618,0.0391388325278177,0.198998541709898,0.999631843368906,"Drp2","Drp2","13497"
"ENSMUSG00000000244",32.0546563992411,0.00132605334281001,0.0389739908782452,0.659066037557623,0.999631843368906,"Tspan32","Tspan32","27027"
"ENSMUSG00000000247",0,NA,NA,NA,NA,"Lhx2","Lhx2","16870"
"ENSMUSG00000000248",0,NA,NA,NA,NA,"Clec2g","Clec2g","70809"
"ENSMUSG00000000253",209.35482260887,-0.00218050566659025,0.0387194255281847,0.689440843608157,0.999631843368906,"Gmpr","Gmpr","66355"
"ENSMUSG00000000263",0,NA,NA,NA,NA,"Glra1","Glra1","14654"
"ENSMUSG00000000266",1105.36300209057,-0.027716055195033,0.0527315086437929,0.0204866255725761,0.642310756074462,"Mid2","Mid2","23947"
"ENSMUSG00000000275",3752.73645569561,0.0110160523158538,0.039774248738571,0.292986843033616,0.999631843368906,"Trim25","Trim25","217069"
"ENSMUSG00000000276",836.855780570816,0.00205461457318458,0.0382515105480053,0.80065986891048,0.999631843368906,"Dgke","Dgke","56077"
"ENSMUSG00000000278",2282.4880071059,0.00279153969552958,0.0375506484758052,0.796766278892419,0.999631843368906,"Scpep1","Scpep1","74617"
"ENSMUSG00000000282",302.255914157708,0.00102562433358899,0.0387693027535746,0.834065736515299,0.999631843368906,"Mnt","Mnt","17428"
"ENSMUSG00000000290",383.100139244638,-0.00206170820666497,0.0386393246098745,0.741966001454031,0.999631843368906,"Itgb2","Itgb2","16414"
"ENSMUSG00000000295",285.117732753701,-0.00489775515715777,0.0387207084606665,0.517060917216388,0.999631843368906,"Hddc2","Hddc2","69692"
"ENSMUSG00000000296",476.001593826097,-0.00917887382257109,0.0394364448830661,0.315016829714705,0.999631843368906,"Tpd52l1","Tpd52l1","21987"
"ENSMUSG00000000301",44.3872306284103,-0.000412965940307067,0.0389298141121124,0.896591434690482,0.999631843368906,"Pemt","Pemt","18618"
"ENSMUSG00000000303",3.48216775218013,-0.000530659033621739,0.0390467363342327,0.625189146565308,NA,"Cdh1","Cdh1","12550"
"ENSMUSG00000000305",114.915813852263,0.00777216074183753,0.0398570834492257,0.136515056046682,0.993649572639188,"Cdh4","Cdh4","12561"
"ENSMUSG00000000308",50.6952766919686,0.000781825286238455,0.0389112070579824,0.824291114845233,0.999631843368906,"Ckmt1","Ckmt1","12716"
"ENSMUSG00000000317",454.356100597526,0.00233007731961485,0.0388084268202449,0.652815083458992,0.999631843368906,"Bcl6b","Bcl6b","12029"
"ENSMUSG00000000318",24.1874233025056,0.00144678905426368,0.0390384720090262,0.496253429121142,0.999631843368906,"Clec10a","Clec10a","17312"
"ENSMUSG00000000320",64.517467784171,-0.00211151241540885,0.0389567700126715,0.577342084133675,0.999631843368906,"Alox12","Alox12","11684"
"ENSMUSG00000000326",3498.45967938692,0.00160465875668547,0.0367422794298647,0.899071461469304,0.999631843368906,"Comt","Comt","12846"
"ENSMUSG00000000339",525.387370407023,0.00589687085259506,0.0383721889528878,0.544955272860904,0.999631843368906,"Rtca","Rtca","66368"
"ENSMUSG00000000340",1929.9344273588,0.00592721631626677,0.0383011575978068,0.553061042187565,0.999631843368906,"Dbt","Dbt","13171"
"ENSMUSG00000000346",3299.96112626135,-0.0239477620112719,0.0463637384562573,0.104128728371049,0.957832328975959,"Dazap2","Dazap2","23994"
"ENSMUSG00000000355",383.405240915066,-0.000348942773223084,0.0379155959190343,0.968522977461049,0.999631843368906,"Mcts1","Mcts1","68995"
"ENSMUSG00000000359",236.110982738185,0.00292093913732008,0.0387309033037471,0.631039680213921,0.999631843368906,"Rem1","Rem1","19700"
"ENSMUSG00000000365",39.9763920828087,0.000455945365233389,0.0389316595718644,0.907473314103842,0.999631843368906,"Rnf17","Rnf17","30054"
"ENSMUSG00000000374",1841.40663233154,-0.00102381336034281,0.0368704769822749,0.93519522989373,0.999631843368906,"Trappc10","Trappc10","216131"
"ENSMUSG00000000378",460.483416743549,-0.00477190632044266,0.0383800712961012,0.594404728169135,0.999631843368906,"Ccm2","Ccm2","216527"
"ENSMUSG00000000381",0,NA,NA,NA,NA,"Wap","Wap","22373"
"ENSMUSG00000000384",384.554395329452,-0.00184415388169892,0.038197517298866,0.821740998570835,0.999631843368906,"Tbrg4","Tbrg4","21379"
"ENSMUSG00000000385",0.802241403426046,-0.000275780756340477,0.039057417347847,0.463844893098162,NA,"Tmprss2","Tmprss2","50528"
"ENSMUSG00000000386",29.5450977087439,-0.00385504470233044,0.0392476766382193,0.152855444333234,0.996001182553298,"Mx1","Mx1","17857"
"ENSMUSG00000000392",80.9628609789849,-0.00305094509964903,0.0389514804091633,0.510584674050451,0.999631843368906,"Fap","Fap","14089"
"ENSMUSG00000000394",0,NA,NA,NA,NA,"Gcg","Gcg","14526"
"ENSMUSG00000000399",1873.30272142186,-0.00204244636612777,0.0366244269282026,0.874376116795913,0.999631843368906,"Ndufa9","Ndufa9","66108"
"ENSMUSG00000000402",130.695159990818,-0.00763077210037756,0.0397144777662826,0.189540069779933,0.999631843368906,"Egfl6","Egfl6","54156"
"ENSMUSG00000000409",52.4468354890436,-0.00430160365857613,0.0392093775213576,0.274329663315402,0.999631843368906,"Lck","Lck","16818"
"ENSMUSG00000000411",0,NA,NA,NA,NA,"Tssk3","Tssk3","58864"
"ENSMUSG00000000416",1784.41091376834,0.0374199779523789,0.0632993909142175,0.0286843870738309,0.716438046425919,"Cttnbp2","Cttnbp2","30785"
"ENSMUSG00000000420",2726.18881969214,-0.000437510639537796,0.0370235144708927,0.996072704932356,0.999631843368906,"Galnt1","Galnt1","14423"
"ENSMUSG00000000435",0,NA,NA,NA,NA,"Myf5","Myf5","17877"
"ENSMUSG00000000439",887.674167989584,0.0033331699265282,0.0386466952450089,0.625508789258792,0.999631843368906,"Mkrn2","Mkrn2","67027"
"ENSMUSG00000000440",62.836859172039,-0.00359842213654702,0.0391558817218831,0.287357303739139,0.999631843368906,"Pparg","Pparg","19016"
"ENSMUSG00000000441",2050.69085519842,0.0136712207066852,0.0393537621501446,0.328763594417726,0.999631843368906,"Raf1","Raf1","110157"
"ENSMUSG00000000486",29.8135420208481,-0.00194581881845218,0.039034516285536,0.474018783467856,0.999631843368906,"Septin1","Septin1","54204"
"ENSMUSG00000000489",768.333712185817,0.00918504332796181,0.0396325155005768,0.280251852465697,0.999631843368906,"Pdgfb","Pdgfb","18591"
"ENSMUSG00000000530",622.774960153085,-0.00601731692567053,0.0382500934982836,0.558460273894738,0.999631843368906,"Acvrl1","Acvrl1","11482"
"ENSMUSG00000000531",302.586217863829,-0.00639556407417269,0.0396074236153831,0.130364871288786,0.987132076248151,"Tamalin","Tamalin","56149"
"ENSMUSG00000000532",276.757119818316,-0.000435512684227291,0.0383962781401059,0.976822766638811,0.999631843368906,"Acvr1b","Acvr1b","11479"
"ENSMUSG00000000538",2288.30712713626,-0.0113014361038663,0.039100473733981,0.358488369769603,0.999631843368906,"Tom1l2","Tom1l2","216810"
"ENSMUSG00000000544",8.36730760590759,-0.000932264714746953,0.0390424344366948,0.547007579660206,0.999631843368906,"Gpa33","Gpa33","59290"
"ENSMUSG00000000552",58.2338798507182,-0.00438281763098078,0.0392048447334229,0.284157653668923,0.999631843368906,"Zfp385a","Zfp385a","29813"
"ENSMUSG00000000555",418.338312315431,-0.00357655610926794,0.038506547351091,0.631459729828128,0.999631843368906,"Itga5","Itga5","16402"
"ENSMUSG00000000560",0,NA,NA,NA,NA,"Gabra2","Gabra2","14395"
"ENSMUSG00000000561",1259.35307318525,0.0365686440275509,0.0619602295481161,0.0296365548027221,0.718494195305124,"Wdr77","Wdr77","70465"
"ENSMUSG00000000562",12.0360858891806,0.00175491167044523,0.0390710985731762,0.347030188865975,0.999631843368906,"Adora3","Adora3","11542"
"ENSMUSG00000000563",3607.33101086153,-0.000625707643493108,0.0359430590120858,0.965273039227601,0.999631843368906,"Atp5pb","Atp5pb","11950"
"ENSMUSG00000000567",21.8385812653477,-0.00205084610168772,0.0390949697967068,0.260389033928367,0.999631843368906,"Sox9","Sox9","20682"
"ENSMUSG00000000568",430.83899267817,-0.0111255349064009,0.0410324055415769,0.0471019767971941,0.815108851734952,"Hnrnpd","Hnrnpd","11991"
"ENSMUSG00000000579",135.993080743417,0.0044804931856903,0.0389557450018318,0.467405567908713,0.999631843368906,"Dynlt1c","Dynlt1c","100040563"
"ENSMUSG00000000581",927.473863489402,-0.00926013618949174,0.0387294641335949,0.41666166310592,0.999631843368906,"C1d","C1d","57316"
"ENSMUSG00000000594",6788.80410853748,0.00315877151283487,0.0364769568022628,0.814319488102328,0.999631843368906,"Gm2a","Gm2a","14667"
"ENSMUSG00000000600",1214.66839526495,-0.00409558822135989,0.0373441740778865,0.725176792961465,0.999631843368906,"Krit1","Krit1","79264"
"ENSMUSG00000000605",2991.2553052755,0.00143068772173951,0.0372750987824429,0.902653887283268,0.999631843368906,"Clcn4","Clcn4","12727"
"ENSMUSG00000000606",1.37022573615696,0.000128336124662882,0.0390526171199466,0.824075805247073,NA,"Vmn2r88","Vmn2r88","669149"
"ENSMUSG00000000617",0,NA,NA,NA,NA,"Grm6","Grm6","108072"
"ENSMUSG00000000627",15.7236820772335,-0.000982669520913568,0.0390400024602805,0.542698197390885,0.999631843368906,"Sema4f","Sema4f","20355"
"ENSMUSG00000000628",312.270242289891,-0.0130547815531649,0.041909317698201,0.0271178412133103,0.700089830737497,"Hk2","Hk2","15277"
"ENSMUSG00000000631",3521.49603342407,-0.015281597175708,0.0419128657511077,0.147932629907122,0.994588423645846,"Myo18a","Myo18a","360013"
"ENSMUSG00000000632",7.67233509649435,0.00113042634476032,0.0390465471004146,0.493748985587426,0.999631843368906,"Sez6","Sez6","20370"
"ENSMUSG00000000673",7.94391891969119,-0.00110087001903235,0.0390635923924852,0.334638154661173,0.999631843368906,"Haao","Haao","107766"
"ENSMUSG00000000682",180.452130355298,0.00224441754210336,0.0385878865623092,0.733817822066984,0.999631843368906,"Cd52","Cd52","23833"
"ENSMUSG00000000686",226.773749622539,0.00983521745329633,0.0402639734004267,0.153538097265195,0.997219151615656,"Abhd15","Abhd15","67477"
"ENSMUSG00000000690",456.163517853232,-0.000320926596978767,0.0385002419949156,0.959709429528179,0.999631843368906,"Hoxb6","Hoxb6","15414"
"ENSMUSG00000000693",199.080601981256,-0.00327410227272338,0.0388043689010739,0.564356627140699,0.999631843368906,"Loxl3","Loxl3","16950"
"ENSMUSG00000000701",0,NA,NA,NA,NA,"Tcl1b5","Tcl1b5","27382"
"ENSMUSG00000000706",0.713658197131775,-0.000182073307381647,0.0390569058666002,0.575077311451283,NA,"Btn1a1","Btn1a1","12231"
"ENSMUSG00000000708",2550.27224641469,-0.0188881722329329,0.0418809541553645,0.173461578396876,0.999631843368906,"Kat2b","Kat2b","18519"
"ENSMUSG00000000711",3465.48912529019,-0.0114595569718821,0.0384234825900245,0.403628106411415,0.999631843368906,"Rab5b","Rab5b","19344"
"ENSMUSG00000000724",0,NA,NA,NA,NA,"Cryba1","Cryba1","12957"
"ENSMUSG00000000730",111.087178903417,-0.000640025185190958,0.0389619166013433,0.820698674153542,0.999631843368906,"Dnmt3l","Dnmt3l","54427"
"ENSMUSG00000000731",0,NA,NA,NA,NA,"Aire","Aire","11634"
"ENSMUSG00000000732",358.301261774084,-0.00318360005552196,0.0381608861050958,0.712605081843707,0.999631843368906,"Icosl","Icosl","50723"
"ENSMUSG00000000738",1585.69016157399,-0.00347011430100812,0.0380308988988344,0.712772827265097,0.999631843368906,"Spg7","Spg7","234847"
"ENSMUSG00000000739",151.515336219357,-0.00501427327714022,0.039172358687412,0.343811339381258,0.999631843368906,"Sult5a1","Sult5a1","57429"
"ENSMUSG00000000740",8838.74506145878,0.030018442086374,0.0495036938252257,0.0965507380967667,0.952387810186122,"Rpl13","Rpl13","270106"
"ENSMUSG00000000743",1847.90341263569,-0.00313267121017538,0.036630132939314,0.816866958847015,0.999631843368906,"Chmp1a","Chmp1a","234852"
"ENSMUSG00000000751",1418.99316795738,-0.0097241117328327,0.0381594307570403,0.462374973573098,0.999631843368906,"Rpa1","Rpa1","68275"
"ENSMUSG00000000753",318.29758151551,-0.00415253451778982,0.0389545470438331,0.471499293499429,0.999631843368906,"Serpinf1","Serpinf1","20317"
"ENSMUSG00000000759",879.395826377846,-0.00827398358607858,0.0385571686175057,0.411697318809654,0.999631843368906,"Tubgcp3","Tubgcp3","259279"
"ENSMUSG00000000766",1.41245258433091,4.12450840727884e-06,0.0390509980941322,0.995744993483629,NA,"Oprm1","Oprm1","18390"
"ENSMUSG00000000776",306.312825423751,0.00202632019313137,0.0384599086595157,0.778517437209528,0.999631843368906,"Polr3d","Polr3d","67065"
"ENSMUSG00000000782",843.46207937482,0.000646544464127936,0.0374815163999555,0.953214361570115,0.999631843368906,"Tcf7","Tcf7","21414"
"ENSMUSG00000000787",13006.1849299651,-0.00874111504315981,0.0378578710017796,0.540985049842892,0.999631843368906,"Ddx3x","Ddx3x","13205"
"ENSMUSG00000000791",7.54938100889105,0.000402591118363167,0.0390362019298428,0.768431441805283,0.999631843368906,"Il12rb1","Il12rb1","16161"
"ENSMUSG00000000792",1.46028775218785,0.00054086659899762,0.0390571419170235,0.416457528834374,NA,"Slc5a5","Slc5a5","114479"
"ENSMUSG00000000794",98.2293501633375,-0.00114864288798914,0.0386932857509853,0.831401127643427,0.999631843368906,"Kcnn3","Kcnn3","140493"
"ENSMUSG00000000804",1653.94838267387,0.00857534285491703,0.0379500861320043,0.496365780752275,0.999631843368906,"Usp32","Usp32","237898"
"ENSMUSG00000000805",1.82478665278004,-0.000460994141873606,0.0390552684826676,0.487437932867632,NA,"Car4","Car4","12351"
"ENSMUSG00000000811",329.842776132825,-0.0112952320777664,0.0404198783668252,0.18401052943306,0.999631843368906,"Txnrd3","Txnrd3","232223"
"ENSMUSG00000000817",7.23529149925114,-0.000577114837856034,0.0390394294945775,0.664302599583711,0.999631843368906,"Fasl","Fasl","14103"
"ENSMUSG00000000823",980.663600987483,0.0310814469923682,0.0559554039704413,0.0276296392207901,0.701663249960466,"Zfp512b","Zfp512b","269401"
"ENSMUSG00000000826",2577.02092985683,-0.0143005995282409,0.0399820125468488,0.286056654956552,0.999631843368906,"Dnajc5","Dnajc5","13002"
"ENSMUSG00000000827",2475.61335490827,-0.000278976130919258,0.0375155654488519,0.99265046730966,0.999631843368906,"Tpd52l2","Tpd52l2","66314"
"ENSMUSG00000000838",1203.05374482119,-0.00577312253013545,0.0374411693414087,0.620375156170447,0.999631843368906,"Fmr1","Fmr1","14265"
"ENSMUSG00000000861",48.6724999013583,0.980931107653734,0.482929804240661,0.00116615779775062,0.153468235786816,"Bcl11a","Bcl11a","14025"
"ENSMUSG00000000869",0.348134461937804,-0.000161244800614324,0.0390566191026844,0.740083050604853,NA,"Il4","Il4","16189"
"ENSMUSG00000000876",612.113979658614,0.00422970889894533,0.0385794952284027,0.58666708026046,0.999631843368906,"Pxmp4","Pxmp4","59038"
"ENSMUSG00000000881",1870.97042401096,0.0224003074687773,0.0469262775932331,0.0524247631080096,0.837807818169399,"Dlg3","Dlg3","53310"
"ENSMUSG00000000884",58.4690702442962,-0.00730953247560166,0.0399046139771461,0.0498960732415838,0.833037652526101,"Gnb1l","Gnb1l","13972"
"ENSMUSG00000000889",3838.15037224015,0.0231791858487121,0.0446570941020272,0.127507943907884,0.980986432630886,"Dbh","Dbh","13166"
"ENSMUSG00000000901",189.550523400631,-0.00794707388085255,0.0399650859512209,0.0984970336766416,0.952387810186122,"Mmp11","Mmp11","17385"
"ENSMUSG00000000902",1225.06504407148,0.00667173231478638,0.037906370877484,0.566213286008433,0.999631843368906,"Smarcb1","Smarcb1","20587"
"ENSMUSG00000000903",0.474768101945633,4.62485950622666e-05,0.039055118896328,0.866286264062157,NA,"Vpreb3","Vpreb3","22364"
"ENSMUSG00000000915",535.231636021731,0.0157173795223785,0.0430484793415067,0.0436688828262442,0.803523765226534,"Hip1r","Hip1r","29816"
"ENSMUSG00000000916",225.032340478449,0.00396014580828984,0.0387729380300289,0.549083346994545,0.999631843368906,"Nsun5","Nsun5","100609"
"ENSMUSG00000000934",214.005173632158,-0.00236276680110158,0.038543909247131,0.728551723724378,0.999631843368906,"Top1mt","Top1mt","72960"
"ENSMUSG00000000938",0.475083597814323,4.01723598077892e-05,0.0390551106378605,0.876822629165037,NA,"Hoxa10","Hoxa10","15395"
"ENSMUSG00000000942",10.5730216082029,-0.00147809421465521,0.0390692229853661,0.327316151341835,0.999631843368906,"Hoxa4","Hoxa4","15401"
"ENSMUSG00000000948",53.9532612971939,-0.00177782293474302,0.0389685231068716,0.597352241634659,0.999631843368906,"Gm38393","Gm38393",NA
"ENSMUSG00000000957",1009.96247179827,-0.00410037949523373,0.0379328816738034,0.690266184525389,0.999631843368906,"Mmp14","Mmp14","17387"
"ENSMUSG00000000958",62.1760827570056,0.00198586089868132,0.0389202088899964,0.623410381073176,0.999631843368906,"Slc7a7","Slc7a7","20540"
"ENSMUSG00000000959",1243.90822612616,-0.0117651628029434,0.0390620893741842,0.364554898731177,0.999631843368906,"Oxa1l","Oxa1l","69089"
"ENSMUSG00000000976",518.098030216002,-0.000642750616200152,0.037719525666515,0.946970724581646,0.999631843368906,"Heatr6","Heatr6","217026"
"ENSMUSG00000000982",9.35252278245767,0.000296471965559102,0.0390204292263576,0.864676771639691,0.999631843368906,"Ccl3","Ccl3","20302"
"ENSMUSG00000000983",0.818999682498268,-3.63758141574619e-05,0.0390543227828151,0.933285129689979,NA,"Wfdc18","Wfdc18","14038"
"ENSMUSG00000001014",31.792553260873,0.0025043864618305,0.0390522793563003,0.422398187889533,0.999631843368906,"Icam4","Icam4","78369"
"ENSMUSG00000001016",1344.22862082599,0.016174945793498,0.0413436299631646,0.151586645496032,0.994588423645846,"Ilf2","Ilf2","67781"
"ENSMUSG00000001017",2081.20734049649,0.00963412033958662,0.037879504816685,0.469169622207614,0.999631843368906,"Chtop","Chtop","66511"
"ENSMUSG00000001018",1352.82009014213,-0.0118324953287003,0.0399552503910104,0.260622762441341,0.999631843368906,"Snapin","Snapin","20615"
"ENSMUSG00000001020",41.5989231501275,0.00166034953865677,0.0389519494639466,0.634363772360373,0.999631843368906,"S100a4","S100a4","20198"
"ENSMUSG00000001021",0.701253522620973,-0.000243497445111159,0.0390571421779899,0.524702557237836,NA,"S100a3","S100a3","20197"
"ENSMUSG00000001023",0,NA,NA,NA,NA,"S100a5","S100a5","20199"
"ENSMUSG00000001025",404.41695828431,0.00342254362818942,0.0386482871627871,0.612904425912911,0.999631843368906,"S100a6","S100a6","20200"
"ENSMUSG00000001027",2.19390207894376,2.30236299767294e-05,0.0390461917639204,0.981044745243795,NA,"Scn4a","Scn4a","110880"
"ENSMUSG00000001029",310.609847317546,0.00660379378737114,0.0389350816872167,0.425539567643166,0.999631843368906,"Icam2","Icam2","15896"
"ENSMUSG00000001034",351.928525075132,-0.0102155578836129,0.0403675789407085,0.150068809790042,0.994588423645846,"Mapk7","Mapk7","23939"
"ENSMUSG00000001036",739.82255882517,-0.0113934586828039,0.0403180514344885,0.214864274397295,0.999631843368906,"Epn2","Epn2","13855"
"ENSMUSG00000001039",151.243371229886,0.00456411128714298,0.0389151174408911,0.4707174369793,0.999631843368906,"B9d1","B9d1","27078"
"ENSMUSG00000001052",697.413851630308,-0.00401043564064303,0.0384683058142263,0.624221009163675,0.999631843368906,"Sec24b","Sec24b","99683"
"ENSMUSG00000001053",190.682573674399,0.00550316339888378,0.0389949171362495,0.425082525541527,0.999631843368906,"N4bp3","N4bp3","212706"
"ENSMUSG00000001054",744.74178634919,-0.00650079271270313,0.0383601711313399,0.523228218915152,0.999631843368906,"Rmnd5b","Rmnd5b","66089"
"ENSMUSG00000001056",513.756630042234,0.00983701360565395,0.0396038479938063,0.30045524897984,0.999631843368906,"Nhp2","Nhp2","52530"
"ENSMUSG00000001062",468.471273707347,0.00532324906362986,0.0385270871645042,0.716605355930123,0.999631843368906,"Vps9d1","Vps9d1","72325"
"ENSMUSG00000001065",584.226189399319,-0.0070169779010892,0.0385984109270637,0.475290174411083,0.999631843368906,"Zfp276","Zfp276","57247"
"ENSMUSG00000001076",0,NA,NA,NA,NA,"C1ql4","C1ql4","239659"
"ENSMUSG00000001082",348.624496652685,-0.000262731435679531,0.0383591184743987,0.966271309301145,0.999631843368906,"Mfsd10","Mfsd10","68294"
"ENSMUSG00000001089",1653.13979514965,0.0178192096865203,0.0424117212848857,0.166852987546848,0.999631843368906,"Luzp1","Luzp1","269593"
"ENSMUSG00000001095",0,NA,NA,NA,NA,"Slc13a2","Slc13a2","20500"
"ENSMUSG00000001098",2210.84460920277,0.00544169633812144,0.03697004212015,0.675291901552269,0.999631843368906,"Kctd10","Kctd10","330171"
"ENSMUSG00000001100",2529.984666724,0.00690453143303254,0.0371455167981432,0.605556747580185,0.999631843368906,"Poldip2","Poldip2","67811"
"ENSMUSG00000001103",0,NA,NA,NA,NA,"Sebox","Sebox","18292"
"ENSMUSG00000001105",822.898079692683,0.00818023989093624,0.0390390193318181,0.38561197816972,0.999631843368906,"Ift20","Ift20","55978"
"ENSMUSG00000001119",9100.25343461438,-0.00856776896011268,0.0382452613408077,0.471801603461963,0.999631843368906,"Col6a1","Col6a1","12833"
"ENSMUSG00000001120",323.01963401988,0.00919226861253668,0.0399663993273387,0.201657271931569,0.999631843368906,"Pcbp3","Pcbp3","59093"
"ENSMUSG00000001123",444.736358806977,-0.0049199531396355,0.038679766001845,0.536622867403016,0.999631843368906,"Lgals9","Lgals9","16859"
"ENSMUSG00000001127",1917.94198912605,-0.00386323929317344,0.037436080154718,0.7415194738918,0.999631843368906,"Araf","Araf","11836"
"ENSMUSG00000001128",63.9775319480247,-0.00200006628313504,0.0390285534679967,0.484310687365969,0.999631843368906,"Cfp","Cfp","18636"
"ENSMUSG00000001131",441.668656320289,-0.00384880690283836,0.0387732333453439,0.55821387571105,0.999631843368906,"Timp1","Timp1","21857"
"ENSMUSG00000001134",207.06574501846,-0.00721026038057197,0.0393777130823217,0.305399717909017,0.999631843368906,"Uxt","Uxt","22294"
"ENSMUSG00000001138",677.39860169979,0.00228128148407023,0.0379408376632886,0.793438860320452,0.999631843368906,"Cnnm3","Cnnm3","94218"
"ENSMUSG00000001143",539.116974194483,0.0123950852115568,0.0403649589107862,0.238725191047103,0.999631843368906,"Lman2l","Lman2l","214895"
"ENSMUSG00000001150",947.461978188217,-0.00136011525680506,0.0375298337730484,0.896023889750306,0.999631843368906,"Mcm3ap","Mcm3ap","54387"
"ENSMUSG00000001151",1033.70125416494,-0.014773816728019,0.0416761657618121,0.149790579402433,0.994588423645846,"Pcnt","Pcnt","18541"
