,recording,pos,animal,genotype,genotype_2,control,start,dt,end,angiotensin,potassium,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,burst_length_pos1,burst_n_pos1,burst_per_cell_per_sec_pos1,ISI_pos1,activity_pos2,freq_pos2,burst_length_pos2,burst_n_pos2,burst_per_cell_per_sec_pos2,ISI_pos2,activity_pos3,freq_pos3,burst_length_pos3,burst_n_pos3,burst_per_cell_per_sec_pos3,ISI_pos3,freq_exist,count,rel_activity,rel_intraburst_freq,rel_freq_pos1
42,230227_slice01_500pM_AngII_ctrl_results.csv,1,6092,wt,wt_ctrl,y,0.0,0.1,4450.0,500.0,4.0,0.0,0.0,3250.0,4450.0,0.533974358974359,64.07692307692308,120.0,12.55625,0.5697879586646146,13.25,30.95,1.5,0.012499999999999976,0.533974358974359,0.5697879586646146,30.95,1.5,0.012499999999999976,12.55625,,,,,,,,,,,,,1.0,38.0,0.8859821023626542,0.6620029408157238,0.6620029408157238
43,230227_slice01_500pM_AngII_ctrl_results.csv,2,6092,wt,wt_ctrl,y,4450.0,0.1,10450.0,500.0,4.0,0.0,0.0,9250.0,10450.0,0.32628205128205123,39.15384615384615,120.0,14.521428571428572,0.6310236854269399,31.75,45.3,1.75,0.014583333333333288,0.533974358974359,0.5697879586646146,30.95,1.5,0.012499999999999976,12.55625,0.32628205128205123,0.6310236854269399,45.3,1.75,0.014583333333333288,14.521428571428572,,,,,,,1.0,29.0,1.0523656151403684,0.8277860890440522,0.6620029408157238
44,230227_slice01_500pM_AngII_ctrl_results.csv,3,6092,wt,wt_ctrl,y,10450.0,0.1,16450.0,500.0,4.0,0.0,0.0,15250.0,16450.0,0.1722222222222222,20.666666666666668,120.0,28.380000000000006,0.7101862309136298,32.142857142857146,45.94285714285714,1.2857142857142858,0.010714285714285673,0.533974358974359,0.5697879586646146,30.95,1.5,0.012499999999999976,12.55625,0.32628205128205123,0.6310236854269399,45.3,1.75,0.014583333333333288,14.521428571428572,0.1722222222222222,0.7101862309136298,45.94285714285714,1.2857142857142858,0.010714285714285673,28.380000000000006,1.0,17.0,0.82976736816163,0.9999449650062443,0.6620029408157238
45,230227_slice02_500pM_AngII_ttap2_isra_results.csv,1,6092,wt,wt,n,0.0,0.1,4450.0,500.0,4.0,0.0,0.0,3250.0,4450.0,0.3488095238095238,41.857142857142854,120.0,4.1000000000000005,0.45603669541110015,17.8,36.88,1.6,0.0133333333333333,0.3488095238095238,0.45603669541110015,36.88,1.6,0.0133333333333333,4.1000000000000005,,,,,,,,,,,,,1.0,12.0,0.5787525000684873,0.5298420735137614,0.5298420735137614
46,230227_slice02_500pM_AngII_ttap2_isra_results.csv,2,6092,wt,wt,n,4450.0,0.1,10450.0,500.0,4.0,5.0,0.0,9250.0,10450.0,0.0,0.0,120.0,,,,,,,0.3488095238095238,0.45603669541110015,36.88,1.6,0.0133333333333333,4.1000000000000005,0.0,,,,,,,,,,,,,,0.0,,0.5298420735137614
47,230227_slice02_500pM_AngII_ttap2_isra_results.csv,3,6092,wt,wt,n,10450.0,0.1,16450.0,500.0,4.0,5.0,0.3,15250.0,16450.0,0.0,0.0,120.0,,,,,,,0.3488095238095238,0.45603669541110015,36.88,1.6,0.0133333333333333,4.1000000000000005,0.0,,,,,,0.0,,,,,,,,0.0,,0.5298420735137614
48,230227_slice05_500pM_AngII_ttap2_isra_results.csv,1,6092,wt,wt,n,0.0,0.1,4450.0,500.0,4.0,0.0,0.0,3250.0,4450.0,0.566025641025641,67.92307692307692,120.0,26.066666666666666,0.651782244924407,27.5,50.25,2.0,0.0166666666666666,0.566025641025641,0.651782244924407,50.25,2.0,0.0166666666666666,26.066666666666666,,,,,,,,,,,,,1.0,13.0,0.9391623005837019,0.7572672541600833,0.7572672541600833
49,230227_slice05_500pM_AngII_ttap2_isra_results.csv,2,6092,wt,wt,n,4450.0,0.1,10450.0,500.0,4.0,5.0,0.0,9250.0,10450.0,0.017307692307692298,2.076923076923077,120.0,,0.8833922261484098,26.0,28.3,1.0,0.0083333333333333,0.566025641025641,0.651782244924407,50.25,2.0,0.0166666666666666,26.066666666666666,0.017307692307692298,0.8833922261484098,28.3,1.0,0.0083333333333333,,,,,,,,1.0,1.0,0.05582293046913544,1.1588468275648847,0.7572672541600833
50,230227_slice05_500pM_AngII_ttap2_isra_results.csv,3,6092,wt,wt,n,10450.0,0.1,16450.0,500.0,4.0,5.0,0.3,15250.0,16450.0,0.0006410256410256385,0.07692307692307693,120.0,,,,,,,0.566025641025641,0.651782244924407,50.25,2.0,0.0166666666666666,26.066666666666666,0.017307692307692298,0.8833922261484098,28.3,1.0,0.0083333333333333,,0.0006410256410256385,,,,,,,,0.0030884641494849634,,0.7572672541600833
51,230228_slice01_500pM_AngII_ctrl_results.csv,1,6223,wt,wt_ctrl,y,0.0,0.1,4450.0,500.0,4.0,0.0,0.0,3250.0,4450.0,0.6780701754385964,81.36842105263158,120.0,48.82000000000001,0.8142073062117694,12.5,30.3,1.5,0.01249999999999995,0.6780701754385964,0.8142073062117694,30.3,1.5,0.01249999999999995,48.82000000000001,,,,,,,,,,,,,1.0,19.0,1.12506907773328,0.9459793295897071,0.9459793295897071
52,230228_slice01_500pM_AngII_ctrl_results.csv,2,6223,wt,wt_ctrl,y,4450.0,0.1,10450.0,500.0,4.0,0.0,0.0,9250.0,10450.0,0.3048245614035087,36.578947368421055,120.0,16.475,0.7325249572117049,33.0,44.33,1.8,0.01499999999999994,0.6780701754385964,0.8142073062117694,30.3,1.5,0.01249999999999995,48.82000000000001,0.3048245614035087,0.7325249572117049,44.33,1.8,0.01499999999999994,16.475,,,,,,,1.0,12.0,0.9831582393540719,0.9609369401834362,0.9459793295897071
53,230228_slice01_500pM_AngII_ctrl_results.csv,3,6223,wt,wt_ctrl,y,10450.0,0.1,16450.0,500.0,4.0,0.0,0.0,15250.0,16450.0,0.17719298245614032,21.263157894736842,120.0,4.716666666666667,0.7094833908134864,12.6,16.36,1.6,0.0133333333333333,0.6780701754385964,0.8142073062117694,30.3,1.5,0.01249999999999995,48.82000000000001,0.3048245614035087,0.7325249572117049,44.33,1.8,0.01499999999999994,16.475,0.17719298245614032,0.7094833908134864,16.36,1.6,0.0133333333333333,4.716666666666667,1.0,8.0,0.8537165112155309,0.998955363421828,0.9459793295897071
54,230228_slice02_500pM_AngII_ttap2_isra_results.csv,1,6223,wt,wt,n,0.0,0.1,4450.0,500.0,4.0,0.0,0.0,3250.0,4450.0,0.6846153846153845,82.15384615384616,120.0,4.0,0.7284839014278304,20.5,36.550000000000004,1.0,0.0083333333333333,0.6846153846153845,0.7284839014278304,36.550000000000004,1.0,0.0083333333333333,4.0,,,,,,,,,,,,,1.0,13.0,1.135929034001578,0.846382373913942,0.846382373913942
55,230228_slice02_500pM_AngII_ttap2_isra_results.csv,2,6223,wt,wt,n,4450.0,0.1,10450.0,500.0,4.0,5.0,0.0,9250.0,10450.0,0.03782051282051281,4.538461538461538,120.0,65.9,1.0884576612903225,,,,,0.6846153846153845,0.7284839014278304,36.550000000000004,1.0,0.0083333333333333,4.0,0.03782051282051281,1.0884576612903225,,,,65.9,,,,,,,1.0,1.0,0.12198344065477747,1.4278546611446818,0.846382373913942
56,230228_slice02_500pM_AngII_ttap2_isra_results.csv,3,6223,wt,wt,n,10450.0,0.1,16450.0,500.0,4.0,5.0,0.3,15250.0,16450.0,0.0,0.0,120.0,,,,,,,0.6846153846153845,0.7284839014278304,36.550000000000004,1.0,0.0083333333333333,4.0,0.03782051282051281,1.0884576612903225,,,,65.9,0.0,,,,,,,,0.0,,0.846382373913942
57,230302_slice06_500pM_AngII_ctrl_results.csv,1,6093,wt,wt_ctrl,y,0.0,0.1,4450.0,500.0,4.0,0.0,0.0,3250.0,4450.0,0.47613636363636364,57.13636363636363,120.0,36.68888888888889,0.6838449793467304,30.2,39.8,1.6,0.01333333333333328,0.47613636363636364,0.6838449793467304,39.8,1.6,0.01333333333333328,36.68888888888889,,,,,,,,,,,,,1.0,22.0,0.7900160173910363,0.7945190495962613,0.7945190495962613
58,230302_slice06_500pM_AngII_ctrl_results.csv,2,6093,wt,wt_ctrl,y,4450.0,0.1,10450.0,500.0,4.0,0.0,0.0,9250.0,10450.0,0.3318181818181818,39.81818181818182,120.0,31.566666666666663,0.6268237001125156,33.875,60.6,1.25,0.010416666666666626,0.47613636363636364,0.6838449793467304,39.8,1.6,0.01333333333333328,36.68888888888889,0.3318181818181818,0.6268237001125156,60.6,1.25,0.010416666666666626,31.566666666666663,,,,,,,1.0,14.0,1.070221434650698,0.8222764869518304,0.7945190495962613
59,230302_slice06_500pM_AngII_ctrl_results.csv,3,6093,wt,wt_ctrl,y,10450.0,0.1,16450.0,500.0,4.0,0.0,0.0,15250.0,16450.0,0.1545454545454545,18.545454545454547,120.0,10.600000000000001,0.6578199095783732,17.2,29.55,1.6,0.01333333333333328,0.47613636363636364,0.6838449793467304,39.8,1.6,0.01333333333333328,36.68888888888889,0.3318181818181818,0.6268237001125156,60.6,1.25,0.010416666666666626,31.566666666666663,0.1545454545454545,0.6578199095783732,29.55,1.6,0.01333333333333328,10.600000000000001,1.0,7.0,0.744600629494014,0.9262129816534763,0.7945190495962613
