,animal,genotype,sex,recording,cell,dt,angiotensin,potassium,len_seg,activity,activity_5min,ISI,intraburst_freq,burst_length,burst_per_cell_per_sec,pos,freq_exist,f_count,burstL_exist,b_count,isi_exist,isi_count
252,3708,KO,w,210218_s2r2_Results.csv,Mean16,0.05,500,4,450.0,0.8177777777777778,0.9033333333333332,17.89375,0.9171128025300688,32.17142857142858,0.02,1.0,1.0,24,1.0,21,1.0,24
253,3708,KO,w,210218_s2r2_Results.csv,Mean17,0.05,500,4,450.0,0.5844444444444444,0.6966666666666667,44.5,1.0735481860041725,33.440000000000005,0.0133333333333333,1.0,1.0,24,1.0,21,1.0,24
254,3708,KO,w,210218_s2r2_Results.csv,Mean18,0.05,500,4,450.0,1.2555555555555555,1.24,75.10000000000001,1.598549697541677,,,1.0,1.0,24,,21,1.0,24
255,3708,KO,w,210218_s2r2_Results.csv,Mean19,0.05,500,4,450.0,0.902222222222222,0.93,17.8125,1.0019535963808155,34.41875,0.02,1.0,1.0,24,1.0,21,1.0,24
256,3708,KO,w,210218_s2r2_Results.csv,Mean2,0.05,500,4,450.0,1.7577777777777777,1.8033333333333332,4.0,1.8318598065593972,180.975,0.0066666666666666,1.0,1.0,24,1.0,21,1.0,24
257,3708,KO,w,210218_s2r2_Results.csv,Mean20,0.05,500,4,450.0,0.7044444444444444,0.7133333333333333,41.95,1.17260897981145,42.120000000000005,0.0133333333333333,1.0,1.0,24,1.0,21,1.0,24
258,3708,KO,w,210218_s2r2_Results.csv,Mean21,0.05,500,4,450.0,1.2133333333333334,1.2033333333333334,26.633333333333333,1.4574644899138007,79.225,0.0088888888888888,1.0,1.0,24,1.0,21,1.0,24
259,3708,KO,w,210218_s2r2_Results.csv,Mean22,0.05,500,4,450.0,0.9422222222222222,0.9633333333333334,20.03333333333333,1.0147204934305702,42.76666666666667,0.0155555555555555,1.0,1.0,24,1.0,21,1.0,24
260,3708,KO,w,210218_s2r2_Results.csv,Mean24,0.05,500,4,450.0,0.5644444444444444,0.7866666666666666,80.4,1.129514011635919,84.025,0.0044444444444444,1.0,1.0,24,1.0,21,1.0,24
261,3708,KO,w,210218_s2r2_Results.csv,Mean25,0.05,500,4,450.0,1.3866666666666665,1.7433333333333334,10.9,1.3620393780667823,26.293750000000003,0.0222222222222222,1.0,1.0,24,1.0,21,1.0,24
262,3708,KO,w,210218_s2r2_Results.csv,Mean26,0.05,500,4,450.0,0.5933333333333333,0.59,32.9375,0.7357275957502442,51.18000000000001,0.0111111111111111,1.0,1.0,24,1.0,21,1.0,24
263,3708,KO,w,210218_s2r2_Results.csv,Mean27,0.05,500,4,450.0,1.6266666666666665,1.7166666666666666,4.925000000000001,1.834139856366404,49.0,0.0066666666666666,1.0,1.0,24,1.0,21,1.0,24
264,3708,KO,w,210218_s2r2_Results.csv,Mean28,0.05,500,4,450.0,0.5844444444444444,0.6966666666666667,44.7,1.0727976834069546,33.24,0.0133333333333333,1.0,1.0,24,1.0,21,1.0,24
265,3708,KO,w,210218_s2r2_Results.csv,Mean3,0.05,500,4,450.0,0.7822222222222222,0.8333333333333333,29.46666666666667,0.8160152486674387,82.65,0.0088888888888888,1.0,1.0,24,1.0,21,1.0,24
266,3708,KO,w,210218_s2r2_Results.csv,Mean4,0.05,500,4,450.0,0.4111111111111111,0.4633333333333332,92.43333333333334,0.9900021677489046,43.71666666666667,0.0088888888888888,1.0,1.0,24,1.0,21,1.0,24
267,3708,KO,w,210218_s2r2_Results.csv,Mean5,0.05,500,4,450.0,1.1733333333333331,1.4166666666666663,19.925,1.3225484118111726,49.15,0.0111111111111111,1.0,1.0,24,1.0,21,1.0,24
268,3708,KO,w,210218_s2r2_Results.csv,Mean7,0.05,500,4,450.0,1.5555555555555556,1.653333333333333,1.8,1.5005596465390278,,,1.0,1.0,24,,21,1.0,24
269,3708,KO,w,210218_s2r2_Results.csv,Mean9,0.05,500,4,450.0,1.6666666666666663,1.7999999999999998,3.1,1.54134166095696,94.175,0.0088888888888888,1.0,1.0,24,1.0,21,1.0,24
270,3705,KO,m,210219_s2r2_Results.csv,Mean10,0.05,500,4,450.0,1.0177777777777777,1.12,5.7125,0.9826604429098156,90.6,0.0111111111111111,1.0,1.0,10,1.0,7,1.0,7
271,3705,KO,m,210219_s2r2_Results.csv,Mean12,0.05,500,4,450.0,0.6822222222222222,0.7166666666666667,16.016666666666666,0.9082663290409224,85.08333333333333,0.0088888888888888,1.0,1.0,10,1.0,7,1.0,7
272,3705,KO,m,210219_s2r2_Results.csv,Mean13,0.05,500,4,450.0,0.94,0.9533333333333334,26.05,1.0477582051511964,366.2000000000001,0.0044444444444444,1.0,1.0,10,1.0,7,1.0,7
273,3705,KO,m,210219_s2r2_Results.csv,Mean14,0.05,500,4,450.0,1.1088888888888888,1.163333333333333,,1.1099966566365762,,,1.0,1.0,10,,7,,7
274,3705,KO,m,210219_s2r2_Results.csv,Mean16,0.05,500,4,450.0,0.7644444444444444,0.8999999999999999,,1.3923279886340572,246.35,0.0022222222222222,1.0,1.0,10,1.0,7,,7
275,3705,KO,m,210219_s2r2_Results.csv,Mean19,0.05,500,4,450.0,1.6311111111111112,1.66,2.6,1.6182475726691594,,,1.0,1.0,10,,7,1.0,7
276,3705,KO,m,210219_s2r2_Results.csv,Mean20,0.05,500,4,450.0,1.1488888888888888,1.0233333333333332,29.0,1.3435171093077158,88.97500000000001,0.0066666666666666,1.0,1.0,10,1.0,7,1.0,7
277,3705,KO,m,210219_s2r2_Results.csv,Mean21,0.05,500,4,450.0,0.5644444444444444,0.5266666666666666,49.35,0.8669725218353171,28.0875,0.0111111111111111,1.0,1.0,10,1.0,7,1.0,7
278,3705,KO,m,210219_s2r2_Results.csv,Mean23,0.05,500,4,450.0,0.8888888888888888,0.8166666666666667,2.4833333333333334,1.094562140978494,101.85,0.0088888888888888,1.0,1.0,10,1.0,7,1.0,7
279,3705,KO,m,210219_s2r2_Results.csv,Mean9,0.05,500,4,450.0,1.462222222222222,1.4599999999999995,,1.4621119394681206,,,1.0,1.0,10,,7,,7
280,3890,KO,m,210315_s1r2_Results.csv,Mean1,0.05,500,4,450.0,0.8533333333333333,0.8666666666666667,,0.8535770002228661,,,1.0,1.0,15,,4,,6
281,3890,KO,m,210315_s1r2_Results.csv,Mean15,0.05,500,4,450.0,1.131111111111111,1.2166666666666666,5.177272727272728,1.330340621832638,24.477272727272727,0.0266666666666666,1.0,1.0,15,1.0,4,1.0,6
282,3890,KO,m,210315_s1r2_Results.csv,Mean16,0.05,500,4,450.0,1.622222222222222,1.6266666666666665,,1.622523926107278,,,1.0,1.0,15,,4,,6
283,3890,KO,m,210315_s1r2_Results.csv,Mean17,0.05,500,4,450.0,1.4466666666666663,1.3433333333333333,17.333333333333336,1.4783426623943856,89.42500000000001,0.0088888888888888,1.0,1.0,15,1.0,4,1.0,6
284,3890,KO,m,210315_s1r2_Results.csv,Mean18,0.05,500,4,450.0,1.7533333333333334,1.7233333333333334,2.95,1.7630018485553705,,,1.0,1.0,15,,4,1.0,6
285,3890,KO,m,210315_s1r2_Results.csv,Mean2,0.05,500,4,450.0,1.1488888888888888,1.1566666666666665,,1.1488366915284427,,,1.0,1.0,15,,4,,6
286,3890,KO,m,210315_s1r2_Results.csv,Mean20,0.05,500,4,450.0,1.362222222222222,1.143333333333333,23.03333333333333,1.5807569905341765,67.21666666666668,0.0088888888888888,1.0,1.0,15,1.0,4,1.0,6
287,3890,KO,m,210315_s1r2_Results.csv,Mean23,0.05,500,4,450.0,1.0866666666666664,1.1133333333333333,1.8,1.0798448641608664,,,1.0,1.0,15,,4,1.0,6
288,3890,KO,m,210315_s1r2_Results.csv,Mean24,0.05,500,4,450.0,0.8555555555555555,0.8599999999999999,,0.8559010364426612,,,1.0,1.0,15,,4,,6
289,3890,KO,m,210315_s1r2_Results.csv,Mean26,0.05,500,4,450.0,2.057777777777777,2.083333333333333,,2.059674905366288,,,1.0,1.0,15,,4,,6
290,3890,KO,m,210315_s1r2_Results.csv,Mean4,0.05,500,4,450.0,1.6955555555555553,1.7199999999999998,,1.6971046770601337,,,1.0,1.0,15,,4,,6
291,3890,KO,m,210315_s1r2_Results.csv,Mean5,0.05,500,4,450.0,1.6377777777777776,1.61,,1.6470059543871476,,,1.0,1.0,15,,4,,6
292,3890,KO,m,210315_s1r2_Results.csv,Mean6,0.05,500,4,450.0,1.4444444444444442,1.4899999999999998,,1.4436658881103326,,,1.0,1.0,15,,4,,6
293,3890,KO,m,210315_s1r2_Results.csv,Mean7,0.05,500,4,450.0,0.5533333333333332,0.7466666666666667,48.725,1.317645231241093,56.01666666666667,0.0066666666666666,1.0,1.0,15,1.0,4,1.0,6
294,3890,KO,m,210315_s1r2_Results.csv,Mean8,0.05,500,4,450.0,1.6311111111111112,1.663333333333333,,1.6323349292951783,,,1.0,1.0,15,,4,,6
295,4022,KO,m,210520_s1r2_Results.csv,Mean1,0.05,500,4,450.0,0.7155555555555555,0.4966666666666666,268.95,1.5425637471749312,,,,1.0,9,,8,1.0,9
296,4022,KO,m,210520_s1r2_Results.csv,Mean11,0.05,500,4,450.0,0.5666666666666667,0.6,41.2,1.629521479943578,24.6,0.0111111111111111,,1.0,9,1.0,8,1.0,9
297,4022,KO,m,210520_s1r2_Results.csv,Mean12,0.05,500,4,450.0,2.3044444444444445,2.42,6.300000000000001,2.2312408939467234,106.05,0.0111111111111111,,1.0,9,1.0,8,1.0,9
298,4022,KO,m,210520_s1r2_Results.csv,Mean13,0.05,500,4,450.0,1.98,1.9666666666666663,5.683333333333334,1.9043136207618068,128.425,0.0088888888888888,,1.0,9,1.0,8,1.0,9
299,4022,KO,m,210520_s1r2_Results.csv,Mean3,0.05,500,4,450.0,1.7133333333333334,1.5766666666666669,46.3,2.064973316979988,8.975,0.0088888888888888,,1.0,9,1.0,8,1.0,9
300,4022,KO,m,210520_s1r2_Results.csv,Mean4,0.05,500,4,450.0,1.7177777777777776,1.95,24.540000000000003,2.561676512715388,52.45,0.0133333333333333,,1.0,9,1.0,8,1.0,9
301,4022,KO,m,210520_s1r2_Results.csv,Mean6,0.05,500,4,450.0,1.3688888888888888,1.4,7.9,1.430841705329026,61.63333333333333,0.0111111111111111,,1.0,9,1.0,8,1.0,9
302,4022,KO,m,210520_s1r2_Results.csv,Mean7,0.05,500,4,450.0,0.7733333333333333,0.65,46.1375,1.2256749512095269,34.76666666666667,0.0111111111111111,,1.0,9,1.0,8,1.0,9
303,4022,KO,m,210520_s1r2_Results.csv,Mean8,0.05,500,4,450.0,1.342222222222222,1.39,7.9,1.3982683237780624,61.63333333333333,0.0111111111111111,,1.0,9,1.0,8,1.0,9
304,4022,KO,m,210520_s2r2_Results.csv,Mean10,0.05,500,4,450.0,0.9155555555555556,0.97,9.770833333333334,1.1705581494172936,24.391666666666666,0.0288888888888888,,1.0,7,1.0,5,1.0,6
305,4022,KO,m,210520_s2r2_Results.csv,Mean11,0.05,500,4,450.0,1.1044444444444443,1.3833333333333333,35.9,1.1454266069527217,24.675,0.0066666666666666,,1.0,7,1.0,5,1.0,6
306,4022,KO,m,210520_s2r2_Results.csv,Mean13,0.05,500,4,450.0,0.2933333333333333,0.2933333333333333,114.66666666666669,0.8209434323351189,21.816666666666663,0.0088888888888888,,1.0,7,1.0,5,1.0,6
307,4022,KO,m,210520_s2r2_Results.csv,Mean14,0.05,500,4,450.0,2.013333333333333,2.1333333333333333,,2.014468558708959,,,,1.0,7,,5,,6
308,4022,KO,m,210520_s2r2_Results.csv,Mean18,0.05,500,4,450.0,0.9444444444444444,0.7599999999999999,152.55,1.3766540379092116,,,,1.0,7,,5,1.0,6
309,4022,KO,m,210520_s2r2_Results.csv,Mean3,0.05,500,4,450.0,1.0444444444444445,1.0433333333333332,2.6,1.058739840654748,70.35000000000001,0.0066666666666666,,1.0,7,1.0,5,1.0,6
310,4022,KO,m,210520_s2r2_Results.csv,Mean7,0.05,500,4,450.0,1.0066666666666666,1.0066666666666666,4.94,1.0420874605919523,36.3,0.0244444444444444,,1.0,7,1.0,5,1.0,6
