,bin,baseline_ca,pos,cell,recording,animal,ctrl
3959,0.0,1056.5009700846188,1,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3960,1.0,1095.440037143263,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3961,2.0,1169.6341338968837,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3962,3.0,1118.5191837743937,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3963,4.0,1082.134935450125,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3964,5.0,1091.300603495873,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3965,6.0,1063.794563157849,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3966,7.0,1071.289715521458,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3967,8.0,1013.2888914760721,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3968,9.0,,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3969,10.0,1085.6309285823952,2,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3970,11.0,1117.3893153779716,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3971,12.0,1061.3385046885132,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3972,13.0,1092.4790352404893,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3973,14.0,1079.7556235952834,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3974,15.0,1116.2836793878703,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3975,16.0,1080.6607547270391,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3976,17.0,1069.8971925984147,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3977,18.0,1095.1278250678288,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3978,19.0,1072.7155145914048,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3979,20.0,1067.0071479280305,3,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3980,21.0,1080.6718644420102,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3981,22.0,1083.4745227290407,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3982,23.0,1088.888680972043,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3983,24.0,,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3984,25.0,,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3985,26.0,,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3986,27.0,,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3987,28.0,,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3988,29.0,,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3989,30.0,1165.6497593103677,4,Mean2,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3990,-4.0,1011.0990385858412,1,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3991,-3.0,1014.6963655857742,1,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3992,-2.0,1045.2481162885204,1,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3993,-1.0,1056.8818426239452,1,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3994,0.0,1064.7583714787097,1,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3995,1.0,1095.4606333156873,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3996,2.0,1191.1987877220529,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3997,3.0,1140.7139567874447,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3998,4.0,1065.2383353655787,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
3999,5.0,1071.766032874406,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4000,6.0,1107.596848482944,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4001,7.0,1082.5395576110689,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4002,8.0,1050.5072457912481,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4003,9.0,1087.6957019844924,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4004,10.0,1119.4198072253619,2,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4005,11.0,1088.1940317331585,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4006,12.0,1103.1609440565983,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4007,13.0,1102.3907818666387,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4008,14.0,1105.7367579657055,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4009,15.0,1140.1008936900646,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4010,16.0,1132.5103382667837,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4011,17.0,1089.7722026965805,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4012,18.0,1135.9005595783628,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4013,19.0,1099.0576251587333,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4014,20.0,1123.9055661681637,3,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4015,21.0,1127.5366442466122,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4016,22.0,1185.2410902485726,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4017,23.0,1180.8604970836375,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4018,24.0,1233.3532758479328,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4019,25.0,1267.5303130010159,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4020,26.0,1257.086488374274,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4021,27.0,1238.9237356639621,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4022,28.0,1212.9237001307044,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4023,29.0,1216.3556104579384,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4024,30.0,1197.725093892233,4,Mean3,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4025,-4.0,905.2972791972351,1,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4026,-3.0,965.5340254981269,1,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4027,-2.0,1011.2073995309261,1,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4028,-1.0,1019.586964519566,1,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4029,0.0,1014.6555269695314,1,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4030,1.0,1051.8089396393611,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4031,2.0,1113.7242307195002,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4032,3.0,1040.466081353431,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4033,4.0,,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4034,5.0,1021.3520097325409,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4035,6.0,1032.3689738087053,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4036,7.0,1046.6699189715914,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4037,8.0,1010.7759443305368,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4038,9.0,1050.0784239084162,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4039,10.0,1069.9113525074715,2,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4040,11.0,1054.034883627795,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4041,12.0,1078.949062867671,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4042,13.0,1052.399410253942,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4043,14.0,1032.835780823032,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4044,15.0,1045.310855425609,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4045,16.0,1045.8857672499562,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4046,17.0,1023.0636669078158,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4047,18.0,1069.2543420688316,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4048,19.0,1045.125722171848,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4049,20.0,1024.6628129137,3,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4050,21.0,1053.0759109552125,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4051,22.0,1068.8645639295542,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4052,23.0,1123.8770295912593,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4053,24.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4054,25.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4055,26.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4056,27.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4057,28.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4058,29.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4059,30.0,,4,Mean4,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4060,-4.0,824.6155950799663,1,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4061,-3.0,856.2717399355148,1,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4062,-2.0,854.7979387178002,1,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4063,-1.0,864.853416441855,1,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4064,0.0,870.7450792570761,1,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4065,1.0,888.3810402043795,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4066,2.0,912.0659031373484,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4067,3.0,916.1314969844468,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4068,4.0,902.7047226889106,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4069,5.0,906.0605399182596,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4070,6.0,901.4576740866651,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4071,7.0,894.7647723511802,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4072,8.0,906.3235910909082,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4073,9.0,911.6590915447277,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4074,10.0,910.0365257051827,2,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4075,11.0,885.1793163245816,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4076,12.0,909.324270935481,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4077,13.0,904.2902349681245,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4078,14.0,895.5431512479795,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4079,15.0,898.5681131668955,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4080,16.0,920.4879023199568,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4081,17.0,920.8861473741129,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4082,18.0,908.99659661664,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4083,19.0,900.2803797224855,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4084,20.0,891.1796180671071,3,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4085,21.0,888.5557453326992,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4086,22.0,900.5335617526695,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4087,23.0,957.2705541212425,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4088,24.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4089,25.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4090,26.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4091,27.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4092,28.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4093,29.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4094,30.0,,4,Mean5,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4095,-4.0,784.0844933400982,1,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4096,-3.0,801.1020977391213,1,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4097,-2.0,777.1141680742883,1,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4098,-1.0,776.4754829607124,1,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4099,0.0,789.2259301450848,1,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4100,1.0,808.367066879961,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4101,2.0,830.0203423759033,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4102,3.0,831.8061306702308,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4103,4.0,813.4569700880967,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4104,5.0,817.8889710358934,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4105,6.0,808.4635819883499,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4106,7.0,817.153780588816,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4107,8.0,815.5023027752063,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4108,9.0,838.5263770286134,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4109,10.0,839.2281617030587,2,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4110,11.0,806.8250932484025,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4111,12.0,841.1202000792131,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4112,13.0,826.2993986475944,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4113,14.0,839.5541559176298,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4114,15.0,823.5373227707937,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4115,16.0,813.4486083889382,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4116,17.0,811.3810476146916,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4117,18.0,826.3714121994121,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4118,19.0,812.2270090313663,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4119,20.0,811.339733047939,3,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4120,21.0,804.3312352571309,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4121,22.0,826.8225414968136,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4122,23.0,821.453272853815,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4123,24.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4124,25.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4125,26.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4126,27.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4127,28.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4128,29.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4129,30.0,,4,Mean6,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4130,-4.0,762.4609937545814,1,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4131,-3.0,754.6336068107898,1,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4132,-2.0,759.8735152330038,1,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4133,-1.0,755.0935180898267,1,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4134,0.0,777.5963349830262,1,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4135,1.0,819.0578957306892,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4136,2.0,849.8734768012181,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4137,3.0,844.4046851021893,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4138,4.0,844.5577115242792,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4139,5.0,852.3918352776691,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4140,6.0,872.5913279887084,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4141,7.0,833.8168475451807,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4142,8.0,912.4055663750452,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4143,9.0,841.6019968721981,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4144,10.0,865.7779179251089,2,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4145,11.0,857.3311156576858,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4146,12.0,882.086252581991,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4147,13.0,878.305230551279,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4148,14.0,870.9002291897906,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4149,15.0,885.7205265111022,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4150,16.0,878.0646988319407,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4151,17.0,903.6168978176097,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4152,18.0,889.3167477799769,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4153,19.0,895.3208070210443,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4154,20.0,900.5345886054499,3,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4155,21.0,869.1325986175896,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4156,22.0,900.3821854666414,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4157,23.0,934.0169458563117,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4158,24.0,,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4159,25.0,,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4160,26.0,,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4161,27.0,1000.5336004254117,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4162,28.0,991.2640366475644,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4163,29.0,994.547487260069,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4164,30.0,999.0718205803406,4,Mean7,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4165,-4.0,788.9590633639536,1,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4166,-3.0,802.1232123971137,1,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4167,-2.0,809.2635248245939,1,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4168,-1.0,821.2875862931895,1,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4169,0.0,829.9282870080359,1,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4170,1.0,829.1472475853334,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4171,2.0,855.12819620351,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4172,3.0,870.6960042424869,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4173,4.0,894.8254187280083,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4174,5.0,849.9602280105829,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4175,6.0,845.5648538968712,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4176,7.0,864.2449294621431,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4177,8.0,880.8955069716257,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4178,9.0,866.2115739019774,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4179,10.0,848.2273421067395,2,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4180,11.0,864.1752946521792,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4181,12.0,857.5504801058281,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4182,13.0,840.8263601078369,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4183,14.0,861.0296981870326,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4184,15.0,870.8769252985768,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4185,16.0,865.8110583453655,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4186,17.0,878.527670157946,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4187,18.0,871.8184062896754,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4188,19.0,877.1431566424021,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4189,20.0,886.559840049004,3,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4190,21.0,861.7024984288896,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4191,22.0,879.1851599133222,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4192,23.0,883.8957539802747,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4193,24.0,,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4194,25.0,,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4195,26.0,897.841669576441,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4196,27.0,887.6500272179404,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4197,28.0,875.3662299674338,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4198,29.0,879.4786108180394,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4199,30.0,,4,Mean8,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4200,-4.0,874.0860779583602,1,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4201,-3.0,852.6571177303574,1,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4202,-2.0,867.6722608522346,1,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4203,-1.0,868.6104655309986,1,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4204,0.0,870.2073082216235,1,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4205,1.0,903.7197897224734,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4206,2.0,938.1219005341823,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4207,3.0,889.0577633796606,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4208,4.0,881.374756321453,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4209,5.0,891.3579683675332,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4210,6.0,894.7775732020308,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4211,7.0,888.3894486314624,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4212,8.0,904.8621308451548,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4213,9.0,901.3037256141835,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4214,10.0,914.5889885941866,2,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4215,11.0,928.4772870129711,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4216,12.0,913.4586936692567,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4217,13.0,936.7503799847728,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4218,14.0,898.5410765584746,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4219,15.0,881.6134773136724,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4220,16.0,871.540256385806,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4221,17.0,872.510329830936,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4222,18.0,894.9515187634865,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4223,19.0,882.016285673846,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4224,20.0,865.3207309441347,3,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4225,21.0,878.8635263326432,4,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4226,22.0,911.9643919628093,4,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4227,23.0,946.721839946029,4,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4228,24.0,939.8529409980832,4,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
4229,25.0,953.9630090679942,4,Mean9,230224_slice06_ttap2_isra_ctrl_results.csv,114002,y
