"","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"ENSMUSG00000027574",59.9142476317019,-0.0172221751165457,0.0657814958801928,0.333104287123186,0.808299015746097,"Nkain4","Nkain4","58237"
"ENSMUSG00000027575",915.352812969072,0.114660469929842,0.0652520864124716,0.0127031395544747,0.238282515578445,"Arfgap1","Arfgap1","228998"
"ENSMUSG00000027577",306.370588971519,-0.2609076551442,0.249196247487484,0.00678778726207843,0.17758862673823,"Chrna4","Chrna4","11438"
"ENSMUSG00000027579",25.0199872327622,-0.033770148058347,0.0767998686719195,0.0279831009259678,0.327001860944643,"Srms","Srms","20811"
"ENSMUSG00000027580",1464.0454869261,0.00455195857643617,0.0582494817814738,0.834469216776961,0.979835529805927,"Helz2","Helz2","229003"
"ENSMUSG00000027581",92.7586327226855,0.0053361778970065,0.0642872460111399,0.670556670680831,0.943037872939408,"Stmn3","Stmn3","20262"
"ENSMUSG00000027582",927.391097570025,0.025717307467233,0.0569416402312467,0.430205056950094,0.856912700124399,"Zgpat","Zgpat","229007"
"ENSMUSG00000027583",656.018299762309,-0.0195372660979813,0.058630460757525,0.510396330237692,0.891883236481712,"Zbtb46","Zbtb46","72147"
"ENSMUSG00000027584",25.2190381194189,0.00156576667080862,0.0642016987561166,0.892412740597021,0.9873400446346,"Oprl1","Oprl1","18389"
"ENSMUSG00000027589",1811.26914271308,-0.0835271347732326,0.0980454582511053,0.0544973187585087,0.436446738257056,"Pcmtd2","Pcmtd2","245867"
"ENSMUSG00000027593",3043.91092611099,-0.0122192731836273,0.0460336298670323,0.740267843199297,0.961009512904652,"Raly","Raly","19383"
"ENSMUSG00000027596",0.488566683126697,-0.001595012612205,0.0652438245890188,0.39405609067928,NA,"a","a","50518"
"ENSMUSG00000027597",1623.07756385848,0.0218666665158882,0.0621570571493036,0.639733437929537,0.936163067886256,"Ahcy","Ahcy","269378"
"ENSMUSG00000027598",2331.21270576549,0.0504294306589629,0.0488706529116901,0.159158476322413,0.652595827685731,"Itch","Itch","16396"
"ENSMUSG00000027599",1101.85509823418,0.0605663698341977,0.0827435123495213,0.0996547603824265,0.552672001810513,"Armc1","Armc1","74252"
"ENSMUSG00000027601",1708.9693317666,0.0749743783343745,0.0826508457387244,0.0762294220201001,0.500648790269618,"Mtfr1","Mtfr1","67472"
"ENSMUSG00000027602",5298.64770444225,0.00634739079391395,0.0650104306773792,0.59215661102188,0.919440586584032,"Map1lc3a","Map1lc3a","66734"
"ENSMUSG00000027603",62.3553278605319,-0.00862832004655994,0.0641087268298627,0.569584826171859,0.914338646080675,"Ggt7","Ggt7","207182"
"ENSMUSG00000027605",1239.25463891383,-0.00840244160080667,0.0586957261756581,0.650048789776509,0.939434537080694,"Acss2","Acss2","60525"
"ENSMUSG00000027606",0,NA,NA,NA,NA,"Dnajc5b","Dnajc5b","66326"
"ENSMUSG00000027610",1162.18132200448,0.0338466782121968,0.0736375692760306,0.125391860972684,0.605304401879887,"Gss","Gss","14854"
"ENSMUSG00000027611",486.613861843304,0.00121759613822033,0.0644501415683953,0.916726604879408,0.990438476413588,"Procr","Procr","19124"
"ENSMUSG00000027612",77.6594187456796,0.00187601411871505,0.0648104582297659,0.80762544416319,0.973336842569542,"Mmp24","Mmp24","17391"
"ENSMUSG00000027613",1532.49651343029,0.0673981323892418,0.0674558549406571,0.10340311443841,0.562742373184075,"Eif6","Eif6","16418"
"ENSMUSG00000027615",443.377945762809,0.00786959523436235,0.0559138299611643,0.81118861995816,0.974608764044451,"Hps3","Hps3","12807"
"ENSMUSG00000027618",2131.80146467227,-0.0124265436755667,0.0511407345724946,0.6931756218848,0.949594148850236,"Nfs1","Nfs1","18041"
"ENSMUSG00000027620",4708.4756552341,0.00190909861436936,0.0479355653869571,0.935656278147858,0.992893758560479,"Rbm39","Rbm39","170791"
"ENSMUSG00000027624",1747.29760504312,-0.114399923915645,0.0918353882718957,0.0240246376249972,0.308403553517219,"Epb41l1","Epb41l1","13821"
"ENSMUSG00000027628",1113.82656408474,-0.00792575120560049,0.0486041212460926,0.807385679432577,0.973336842569542,"Aar2","Aar2","68295"
"ENSMUSG00000027630",2214.88110634914,-0.00285361568943351,0.0611735506397985,0.917796995942696,0.990438476413588,"Tbl1xr1","Tbl1xr1","81004"
"ENSMUSG00000027634",1284.650493143,-0.0199309247998255,0.0575001927976352,0.518221543594316,0.895807410730514,"Ndrg3","Ndrg3","29812"
"ENSMUSG00000027635",90.3239800008571,-0.0273919790999161,0.0700103927868963,0.171645019012023,0.674360630868147,"Dsn1","Dsn1","66934"
"ENSMUSG00000027636",4.70138140381505,0.00702084068197178,0.0655629697236998,0.198023379927113,NA,"Sla2","Sla2","77799"
"ENSMUSG00000027637",2079.70740441819,0.00886520367981549,0.0644853952269293,0.52368018140467,0.897195164029485,"Rab5if","Rab5if","67388"
"ENSMUSG00000027639",668.176725904483,0.180298484712304,0.154622003838817,0.0106906995147913,0.222366601319828,"Samhd1","Samhd1","56045"
"ENSMUSG00000027641",197.101386767102,-0.0192370615022594,0.0601172768527278,0.500584668177728,0.887677494628989,"Rbl1","Rbl1","19650"
"ENSMUSG00000027642",7044.22102698272,0.0261980923129249,0.0495225241843116,0.437425973792311,0.861099826437971,"Rpn2","Rpn2","20014"
"ENSMUSG00000027643",0,NA,NA,NA,NA,"Ghrh","Ghrh","14601"
"ENSMUSG00000027646",585.455756919586,-0.158251754584691,0.155999705157953,0.0139764412953329,0.24963231684003,"Src","Src","20779"
"ENSMUSG00000027649",426.02824458151,-0.0130917942813972,0.056238126295504,0.665352286523512,0.942921627281911,"Ctnnbl1","Ctnnbl1","66642"
"ENSMUSG00000027650",562.944917025639,0.0105031609099494,0.0482244447561087,0.7493939583105,0.962781223177395,"Tti1","Tti1","75425"
"ENSMUSG00000027651",684.064907291345,-0.0410234834307739,0.0697978089035971,0.197148166829318,0.707110764398225,"Rprd1b","Rprd1b","70470"
"ENSMUSG00000027652",3664.37899036914,0.0429166694699153,0.0632332059881433,0.219290125096642,0.728536358553535,"Ralgapb","Ralgapb","228850"
"ENSMUSG00000027654",19.4449538281405,-0.000838945927614955,0.0645617629925644,0.925945484197246,0.991698977933452,"Fam83d","Fam83d","71878"
"ENSMUSG00000027655",289.899493184478,-0.0400315624291646,0.0685759526001581,0.211912061277993,0.721109944291148,"Dhx35","Dhx35","71715"
"ENSMUSG00000027656",7.82261309540315,-0.00219633537130624,0.0646904514571234,0.79900335633613,NA,"Ccn5","Ccn5","22403"
"ENSMUSG00000027660",1959.6626409269,-0.0225647549013061,0.067744164426951,0.229720711790045,0.736607856597765,"Skil","Skil","20482"
"ENSMUSG00000027661",26.3834249983529,-0.0197718689850785,0.0675542311124334,0.209340610529737,0.72078122866349,"Slc2a10","Slc2a10","170441"
"ENSMUSG00000027663",643.245092773819,0.0661552347763531,0.101009434725094,0.0522181419038232,0.429666807697853,"Zmat3","Zmat3","22401"
"ENSMUSG00000027665",3258.29955311232,0.0664900808838801,0.0865456639875832,0.0967140347600207,0.545241772980676,"Pik3ca","Pik3ca","18706"
"ENSMUSG00000027667",627.052694899988,-0.133192494195708,0.0987575755479937,0.0159231776948104,0.260373442676252,"Zfp639","Zfp639","67778"
"ENSMUSG00000027668",1880.72768481686,0.303302652236808,0.0871658783689988,2.87842200030977e-05,0.00858252848224042,"Mfn1","Mfn1","67414"
"ENSMUSG00000027669",823.391147092275,-0.0152091863864113,0.0657230532027952,0.320267879465591,0.80361480747236,"Gnb4","Gnb4","14696"
"ENSMUSG00000027670",17.9143647204924,-0.00461485582934875,0.0646506288644235,0.648210301496564,0.939229702132384,"Ocstamp","Ocstamp","74614"
"ENSMUSG00000027671",961.188197932198,-0.0323963766688498,0.0483481606893974,0.344100983791246,0.81473018030375,"Actl6a","Actl6a","56456"
"ENSMUSG00000027673",2252.81727657984,0.0159915780090774,0.0617636222592242,0.52252945118227,0.896903139757188,"Ndufb5","Ndufb5","66046"
"ENSMUSG00000027674",92.2697304771177,-0.00306100916482976,0.064517574300642,0.760803151623245,0.965551689614443,"Pex5l","Pex5l","58869"
"ENSMUSG00000027676",70.2308040840572,0.0020862824916348,0.0640148786099593,0.867375118441334,0.98383155346937,"Ccdc39","Ccdc39","51938"
"ENSMUSG00000027677",1139.16734487168,-0.0138562517099106,0.0574436427445879,0.639039025701238,0.936057768619684,"Ttc14","Ttc14","67120"
"ENSMUSG00000027678",1382.7935601658,0.018171411490815,0.0631496255211429,0.463271492809871,0.871469825977548,"Ncoa3","Ncoa3","17979"
"ENSMUSG00000027679",468.60260285559,-0.0021938528280153,0.0549674030577527,0.941533715848186,0.993599507710057,"Dnajc19","Dnajc19","67713"
"ENSMUSG00000027680",2897.83974177574,0.0329163003666221,0.0585419270632315,0.331018119210735,0.808296060745183,"Fxr1","Fxr1","14359"
"ENSMUSG00000027684",160.009362016769,-0.0201131883911399,0.067305674366853,0.234645174522768,0.739640121744235,"Mecom","Mecom","14013"
"ENSMUSG00000027690",5.01942504699498,-0.0127578270846416,0.0668959403419093,0.0129544259142241,NA,"Slc2a2","Slc2a2","20526"
"ENSMUSG00000027692",566.480016536793,0.0290391563043938,0.0634575800469724,0.379208394178432,0.831274746767413,"Tnik","Tnik","665113"
"ENSMUSG00000027694",31.9707750196589,-0.0067277734300779,0.0644534467977005,0.592032405145632,0.919440586584032,"Gm8325","Gm8325","666853"
"ENSMUSG00000027695",255.970780371534,-0.00571179278692324,0.0610451818171418,0.795901094245261,0.971118603192509,"Pld1","Pld1","18805"
"ENSMUSG00000027698",7987.7552038778,0.00857154154653232,0.0618257318222687,0.691473988549833,0.949585709214892,"Nceh1","Nceh1","320024"
"ENSMUSG00000027699",123.365792202002,-0.00259511873755771,0.0639044259794927,0.841352802230908,0.98103139581707,"Ect2","Ect2","13605"
"ENSMUSG00000027702",0.204467115997763,-0.000925460496170947,0.0652262672867467,0.733390757213359,NA,"Lrrc34","Lrrc34","71827"
"ENSMUSG00000027703",0,NA,NA,NA,NA,"Lrriq4","Lrriq4","68307"
"ENSMUSG00000027706",4621.22463207865,0.0752152214510786,0.072409124454196,0.0695321664714196,0.483492971286744,"Sec62","Sec62","69276"
"ENSMUSG00000027708",1670.06840519538,0.0390509738637346,0.0676200710919274,0.214129836955792,0.72271520660409,"Dcun1d1","Dcun1d1","114893"
"ENSMUSG00000027709",946.787676802334,0.0295696945256591,0.0687188597245612,0.231213073082109,0.738042995143253,"Mccc1","Mccc1","72039"
"ENSMUSG00000027710",1488.14395557415,0.00968820170487581,0.0516664157735816,0.760816203201917,0.965551689614443,"Acad9","Acad9","229211"
"ENSMUSG00000027712",9339.41852200966,0.00444823468967803,0.0511398504464843,0.884833271144032,0.986318850017069,"Anxa5","Anxa5","11747"
"ENSMUSG00000027713",13.4722984167338,-0.0194533370625863,0.0689595595169228,0.0337599208468674,0.355927744505794,"1810062G17Rik","1810062G17Rik","72282"
"ENSMUSG00000027714",691.949529877985,-0.0272886332349622,0.0507774637416364,0.421562727626236,0.854827340201159,"Exosc9","Exosc9","50911"
"ENSMUSG00000027715",132.452106290079,-0.00381675483315469,0.064529609300904,0.713097804640448,0.955391836318696,"Ccna2","Ccna2","12428"
"ENSMUSG00000027716",47.6041144113392,-0.0415798699108654,0.0847144603131526,0.0066935933579921,0.176786093723794,"Trpc3","Trpc3","22065"
"ENSMUSG00000027718",1.76249536673092,0.00320502370220176,0.0653112316055927,0.138179484875326,NA,"Il21","Il21","60505"
"ENSMUSG00000027719",0,NA,NA,NA,NA,"Adad1","Adad1","21744"
"ENSMUSG00000027720",0,NA,NA,NA,NA,"Il2","Il2","16183"
"ENSMUSG00000027722",584.93779427399,0.0500607653471668,0.088397107427348,0.050872431974758,0.425281490496675,"Spata5","Spata5","57815"
"ENSMUSG00000027737",55.0477096998205,0.00480504989539,0.0638251885758764,0.735568296663731,0.959845011492808,"Slc7a11","Slc7a11","26570"
"ENSMUSG00000027739",582.807113408182,-0.0281444195442026,0.0556620387293144,0.397770138620267,0.842407293687882,"Rab33b","Rab33b","19338"
"ENSMUSG00000027742",875.957050269475,-0.0199812834092703,0.0508547740565079,0.542257687701122,0.905520769219105,"Cog6","Cog6","67542"
"ENSMUSG00000027744",0.551165199895052,0.00148151516989879,0.0652220117245323,0.51046779741153,NA,"Stoml3","Stoml3","229277"
"ENSMUSG00000027746",1642.10992888535,0.0808542104422548,0.0937838509069175,0.0602033122328201,0.453944922123133,"Ufm1","Ufm1","67890"
"ENSMUSG00000027748",9.32275363960105,0.0188971463835086,0.0686929115129309,0.0416093633963749,NA,"Trpc4","Trpc4","22066"
"ENSMUSG00000027750",2276.80527847911,-0.025041406027112,0.0617262771344607,0.376036786907057,0.830550360946781,"Postn","Postn","50706"
"ENSMUSG00000027751",644.743224761569,-0.0318045202439392,0.0520841056826623,0.356264116432992,0.81954278102969,"Supt20","Supt20","56790"
"ENSMUSG00000027752",391.792167906898,0.0244910177617263,0.0683999486006545,0.21694775996602,0.726413624463035,"Exosc8","Exosc8","69639"
"ENSMUSG00000027761",0.0557734458651177,-0.000570124716707678,0.0652200408914174,0.931457257955444,NA,"Aadac","Aadac","67758"
"ENSMUSG00000027762",6.11597309082862,0.00323984808592301,0.0650542550254031,0.594471461314735,NA,"Sucnr1","Sucnr1","84112"
"ENSMUSG00000027763",21647.5981448137,0.0763649807789199,0.0860409239668168,0.0755349549982976,0.49774153181714,"Mbnl1","Mbnl1","56758"
"ENSMUSG00000027765",51.4137845135366,-0.00347170324841637,0.0631547799740571,0.835374603151872,0.979905638301316,"P2ry1","P2ry1","18441"
"ENSMUSG00000027770",2072.37370612103,0.0132867159287869,0.0393922465703791,0.6735140425194,0.943229307092428,"Dhx36","Dhx36","72162"
"ENSMUSG00000027774",1736.11314421371,0.0528959305384441,0.0726631885409779,0.1474521135772,0.635691605741959,"Gfm1","Gfm1","28030"
"ENSMUSG00000027775",1572.85588645736,-0.00536862417397123,0.0471148107816705,0.868826942488913,0.98383155346937,"Mfsd1","Mfsd1","66868"
"ENSMUSG00000027776",0.562902344351802,0.000978481469917717,0.0652138971187509,0.572845117061258,NA,"Il12a","Il12a","16159"
"ENSMUSG00000027777",120.059845650349,0.0161660337276933,0.0622328962100945,0.506878924401935,0.890572444280498,"Schip1","Schip1","30953"
"ENSMUSG00000027778",941.649569972896,-0.00545425383745187,0.0600146896659689,0.819319177863449,0.975730326213968,"Ift80","Ift80","68259"
"ENSMUSG00000027782",2390.52499983419,0.134190038331519,0.1042414278464,0.0171427847580975,0.268348399537483,"Kpna4","Kpna4","16649"
"ENSMUSG00000027784",1010.91238238417,0.00722495338212242,0.0605585835929003,0.759141828145084,0.965293911287209,"Ppm1l","Ppm1l","242083"
"ENSMUSG00000027787",883.66272744739,0.0503740437203758,0.0835720982505755,0.0868667140587427,0.528718058609493,"Nmd3","Nmd3","97112"
"ENSMUSG00000027788",0,NA,NA,NA,NA,"Otol1","Otol1","229389"
"ENSMUSG00000027790",0,NA,NA,NA,NA,"Sis","Sis","69983"
"ENSMUSG00000027792",65.4826163260413,0.0136022478052848,0.0664889491550679,0.18983364467516,0.698701892281718,"Bche","Bche","12038"
"ENSMUSG00000027793",0.40277189299465,-0.00141113415373993,0.0652369258411437,0.556584601580536,NA,"Ccna1","Ccna1","12427"
"ENSMUSG00000027794",0,NA,NA,NA,NA,"Sohlh2","Sohlh2","74434"
"ENSMUSG00000027796",1226.07338784281,0.0232637845431927,0.0699299849726225,0.089569586596016,0.53547086769332,"Smad9","Smad9","55994"
"ENSMUSG00000027797",39.0034910769498,0.00444072883536227,0.0630352567362428,0.791637618633211,0.970541939757914,"Dclk1","Dclk1","13175"
"ENSMUSG00000027799",1279.12764159412,0.0175581202020096,0.0637387409862835,0.443261506250797,0.864731934899969,"Nbea","Nbea","26422"
"ENSMUSG00000027800",1197.23605091012,0.0208775635777762,0.0667763519624475,0.249497952536633,0.756417826917928,"Tm4sf1","Tm4sf1","17112"
"ENSMUSG00000027801",18.1350371979641,0.00862334989080846,0.0653630869531465,0.362138537584694,0.822001307034031,"Tm4sf4","Tm4sf4","229302"
"ENSMUSG00000027803",1918.42421504562,0.0219975315481404,0.0515155933364079,0.516853699554696,0.89553994520765,"Wwtr1","Wwtr1","97064"
"ENSMUSG00000027804",1185.4476248131,0.119377461508751,0.119609702258657,0.0254478481891564,0.314117211723623,"Ppid","Ppid","67738"
"ENSMUSG00000027805",1063.83331550495,0.015279377684511,0.0612095620139639,0.552679636230074,0.908662121071224,"Pfn2","Pfn2","18645"
"ENSMUSG00000027806",1077.39272256999,0.0161313643898693,0.0616721710911644,0.522252029080985,0.896769588531776,"Tsc22d2","Tsc22d2","72033"
"ENSMUSG00000027808",8599.94544930339,0.268531166797773,0.127558335222341,0.0015655177941013,0.0813477250930834,"Serp1","Serp1","28146"
"ENSMUSG00000027809",2746.61214321534,0.0126963960014873,0.0482665862006149,0.702562120904764,0.952163389105847,"Etfdh","Etfdh","66841"
"ENSMUSG00000027810",1247.16390119854,-0.101177208573337,0.0682140033073342,0.0251238386304642,0.313559710398586,"Eif2a","Eif2a","229317"
"ENSMUSG00000027811",57.4827389105146,-0.0260200146371362,0.0708623302805226,0.101304391095851,0.557331946028889,"4930579G24Rik","4930579G24Rik","75939"
"ENSMUSG00000027820",191.484786320794,0.00990662509980863,0.0660054313124241,0.142771190549903,0.628544913478181,"Mme","Mme","17380"
"ENSMUSG00000027822",1390.92571478274,-0.0137899729153119,0.0607659819551243,0.568886375996689,0.914256252995247,"Slc33a1","Slc33a1","11416"
"ENSMUSG00000027823",1942.94226334869,0.0578297707613697,0.0625227313706309,0.134676685782669,0.616043364889849,"Gmps","Gmps","229363"
"ENSMUSG00000027824",75.3791892279887,0.0151643761149168,0.0639651985031818,0.460339236056065,0.870522383482812,"Vmn2r1","Vmn2r1","56544"
"ENSMUSG00000027827",61.4001595370839,-0.0202838407093582,0.0672196605897991,0.243841066563654,0.751524124871576,"Kcnab1","Kcnab1","16497"
"ENSMUSG00000027828",7848.22583776035,0.0339010862674276,0.0542428669164537,0.345106574635636,0.81473018030375,"Ssr3","Ssr3","67437"
"ENSMUSG00000027829",990.643663365194,-0.0277768588553937,0.0675478711704289,0.249112339189612,0.755839537006055,"Ccnl1","Ccnl1","56706"
"ENSMUSG00000027831",4.28490140235834,-0.00102805314866086,0.0648869629162193,0.876445837995863,NA,"Veph1","Veph1","72789"
"ENSMUSG00000027832",0.267413075457087,-0.000274028087856346,0.065209399810202,0.933006071913907,NA,"Ptx3","Ptx3","19288"
"ENSMUSG00000027833",9.39720162564237,0.00125451089514645,0.0648950273017144,0.852193829251757,NA,"Shox2","Shox2","20429"
"ENSMUSG00000027834",109.013182561967,-0.0587996038057089,0.0903468341797432,0.0714591419073048,0.487952999935429,"Serpini1","Serpini1","20713"
"ENSMUSG00000027835",1040.91289946266,0.0302599377056678,0.0675922970070624,0.258562562769256,0.764379972128908,"Pdcd10","Pdcd10","56426"
"ENSMUSG00000027840",717.105076176752,-0.0278925094540801,0.0599406599889862,0.37767103041688,0.830550360946781,"Wnt2b","Wnt2b","22414"
"ENSMUSG00000027843",47.7456566123277,-0.00185345129878327,0.0639933374817125,0.881227017164791,0.985158600763147,"Ptpn22","Ptpn22","19260"
"ENSMUSG00000027845",195.848592759827,-0.0166211881051568,0.065045243420302,0.382349114248483,0.832377046692962,"Dclre1b","Dclre1b","140917"
"ENSMUSG00000027848",1583.06891571315,-0.018978800719214,0.0660889582841069,0.298123020123177,0.791756990166397,"Olfml3","Olfml3","99543"
"ENSMUSG00000027849",0.635972740408646,-0.00111357504430414,0.0651973575516206,0.625253017835322,NA,"Syt6","Syt6","54524"
"ENSMUSG00000027852",1151.96743016333,0.0493280552403027,0.066738193508845,0.21377629849239,0.722249661799238,"Nras","Nras","18176"
"ENSMUSG00000027854",981.705536090414,0.0192747895782138,0.0627095188082524,0.45468029827111,0.869682331779712,"Sike1","Sike1","66641"
"ENSMUSG00000027855",0,NA,NA,NA,NA,"Sycp1","Sycp1","20957"
"ENSMUSG00000027857",0,NA,NA,NA,NA,"Tshb","Tshb","22094"
"ENSMUSG00000027858",125.981663076789,0.0312785026502874,0.0707639766751556,0.186952085679505,0.695434193386004,"Tspan2","Tspan2","70747"
"ENSMUSG00000027859",26.435628262861,-0.0171286424497469,0.0678185729799726,0.0856924479744087,0.523711703850469,"Ngf","Ngf","18049"
"ENSMUSG00000027860",519.554018257483,-0.0260620552068004,0.0657977397669467,0.300626445574556,0.793211564952914,"Vangl1","Vangl1","229658"
"ENSMUSG00000027861",50.7068656652035,0.00469777482611502,0.0632717904894029,0.772418954831336,0.967732948353528,"Casq2","Casq2","12373"
"ENSMUSG00000027863",5.56410176824074,0.0103647096579135,0.0660165388512377,0.167098417999066,NA,"Cd2","Cd2","12481"
"ENSMUSG00000027864",1820.44960822408,0.0133732356499376,0.0582522105827587,0.637602492410779,0.93563368295525,"Ptgfrn","Ptgfrn","19221"
"ENSMUSG00000027865",450.244850017564,0.0341616160692757,0.066571831226615,0.256658006991584,0.761778219070819,"Gdap2","Gdap2","14547"
"ENSMUSG00000027867",4.11457834277314,0.00677559909824959,0.0656817381100371,0.0230702410863914,NA,"Spag17","Spag17","74362"
"ENSMUSG00000027868",9.20750530238998,-0.0020798617506213,0.0645850807301699,0.822156730804275,NA,"Tbx15","Tbx15","21384"
"ENSMUSG00000027869",1112.25248994913,-0.0155643420043755,0.0674185084225684,0.0762596401939565,0.500648790269618,"Hsd3b6","Hsd3b6","15497"
"ENSMUSG00000027870",8718.38157121331,0.0253035350379932,0.0707153512322885,0.0933637877454672,0.542795168187568,"Hao2","Hao2","56185"
"ENSMUSG00000027871",306287.175561093,0.0110852481213087,0.0633804395627539,0.564158098682756,0.912348672926755,"Hsd3b1","Hsd3b1","15492"
"ENSMUSG00000027875",368.285973807354,-0.00618917003132127,0.0646098620531037,0.599486563517286,0.922547244268862,"Hmgcs2","Hmgcs2","15360"
"ENSMUSG00000027876",0,NA,NA,NA,NA,"Reg4","Reg4","67709"
"ENSMUSG00000027878",2860.8942811072,-0.0272922713025941,0.061621020686833,0.364753669150126,0.82299980083522,"Notch2","Notch2","18129"
"ENSMUSG00000027879",2401.39152431025,0.0158336331963849,0.064838626772409,0.348438570315941,0.815728205200632,"Sec22b","Sec22b","20333"
"ENSMUSG00000027880",0,NA,NA,NA,NA,"Slc25a54","Slc25a54","74686"
"ENSMUSG00000027881",1207.28035113868,0.0221137967342392,0.0574117312958466,0.47909715418433,0.87927833129595,"Prpf38b","Prpf38b","66921"
"ENSMUSG00000027882",1227.95672018785,-0.0333723072072026,0.0567758064493481,0.382289553276395,0.832377046692962,"Stxbp3","Stxbp3","20912"
"ENSMUSG00000027883",96.9786346155953,0.000765286027622401,0.0641303253290589,0.951174644774549,0.995716907333642,"Gpsm2","Gpsm2","76123"
"ENSMUSG00000027884",927.524782403214,-0.100504223155958,0.102989849920613,0.0343090659679658,0.358780481716549,"Clcc1","Clcc1","229725"
"ENSMUSG00000027886",0.396532252647076,-0.0010786261595855,0.0652310652761057,0.545999168259521,NA,"1700013F07Rik","1700013F07Rik","75504"
"ENSMUSG00000027887",0.815739567635946,-0.000591889279236583,0.0651781107080788,0.854358426359066,NA,"Sypl2","Sypl2","17306"
"ENSMUSG00000027889",2959.17525978987,0.0818974218264325,0.151809987042801,0.0149258130872117,0.254368983469394,"Ampd2","Ampd2","109674"
"ENSMUSG00000027890",183.507779117054,-0.0319600203364023,0.0699010054073985,0.203321186017138,0.712144383144927,"Gstm4","Gstm4","14865"
"ENSMUSG00000027893",3933.55836382209,0.0788630183782972,0.0700871509157186,0.0646637138976567,0.467777240115767,"Ahcyl1","Ahcyl1","229709"
"ENSMUSG00000027894",86.0254121112709,0.0200557132544314,0.0690895477875373,0.0476402940823772,0.414139590319749,"Slc6a17","Slc6a17","229706"
"ENSMUSG00000027895",96.2363586725684,0.00811950915824547,0.0647635913501623,0.504701344056372,0.889910600090159,"Kcnc4","Kcnc4","99738"
"ENSMUSG00000027896",23.7700122090443,-0.027796229641545,0.0720166007209318,0.0804223109109578,0.512059557452792,"Slc16a4","Slc16a4","229699"
"ENSMUSG00000027900",1080.32854594446,0.00674450519587536,0.0608657573584208,0.770742959501029,0.967658094004313,"Dram2","Dram2","67171"
"ENSMUSG00000027901",84.6129138324021,-0.000829876202331054,0.0638089841930745,0.948653481753104,0.995364009670096,"Dennd2d","Dennd2d","72121"
"ENSMUSG00000027902",0.0728370954697524,-0.000613816564025221,0.0652205527909467,0.931457257955444,NA,"Chil6","Chil6","229688"
"ENSMUSG00000027905",695.305081672508,0.0462428565648545,0.0655279186584357,0.199897535963608,0.710252076881842,"Ddx20","Ddx20","53975"
"ENSMUSG00000027907",224.085774413701,0.00242189075196509,0.0635455076187031,0.86755514445058,0.98383155346937,"S100a11","S100a11","20195"
"ENSMUSG00000027908",4.08176388635516,0.00222628519980635,0.0651745733545595,0.549464143920577,NA,"Tchhl1","Tchhl1","71325"
"ENSMUSG00000027912",0,NA,NA,NA,NA,"Lce1m","Lce1m","66203"
"ENSMUSG00000027913",0,NA,NA,NA,NA,"Crct1","Crct1","74175"
"ENSMUSG00000027919",0,NA,NA,NA,NA,"Lce1g","Lce1g","66195"
"ENSMUSG00000027923",0,NA,NA,NA,NA,"Lce1b","Lce1b","68720"
"ENSMUSG00000027925",0,NA,NA,NA,NA,"Sprr2j-ps","Sprr2j-ps","20764"
"ENSMUSG00000027927",0,NA,NA,NA,NA,"Lelp1","Lelp1","69332"
"ENSMUSG00000027931",10664.0446648124,-0.0133322874567709,0.0573409969263693,0.645740458858873,0.938300724518432,"Npr1","Npr1","18160"
"ENSMUSG00000027932",4604.4906171556,-0.0237338413782418,0.0637905956396641,0.365425562645941,0.82324480944448,"Slc27a3","Slc27a3","26568"
"ENSMUSG00000027933",2404.54401776888,0.00362750279149411,0.0489046040964997,0.909850690522642,0.989025971816872,"Ints3","Ints3","229543"
"ENSMUSG00000027935",404.951669821193,-0.0680937015419172,0.0920190060775091,0.0717278612336829,0.489016325531459,"Rab13","Rab13","68328"
"ENSMUSG00000027936",250.192280795992,-0.00502662999285412,0.0597478120717139,0.83569168272861,0.979905638301316,"Crtc2","Crtc2","74343"
"ENSMUSG00000027937",910.35567131658,0.0332536137375205,0.0623649639313412,0.303554811216909,0.79538285702752,"Jtb","Jtb","23922"
"ENSMUSG00000027938",10.7767357414229,-0.0119556939285028,0.0661453615669112,0.206590638385568,NA,"Creb3l4","Creb3l4","78284"
"ENSMUSG00000027939",42.4733833438917,0.0192171073692082,0.0679645973500735,0.153575255173432,0.644775382535525,"Nup210l","Nup210l","77595"
"ENSMUSG00000027940",5754.62779344678,0.0376079277062289,0.0505721690845695,0.285947988528005,0.784289105401602,"Tpm3","Tpm3","59069"
"ENSMUSG00000027942",1106.89343502921,-0.00753829567118605,0.0532208585524453,0.990978011937383,0.999518565861016,"4933434E20Rik","4933434E20Rik","99650"
"ENSMUSG00000027944",1553.79226556384,0.0236246407581093,0.0566786838176429,0.462950561918495,0.871469825977548,"Hax1","Hax1","23897"
"ENSMUSG00000027947",202.383074362763,0.00549862641044125,0.0633987479716324,0.731932352671554,0.959608414861147,"Il6ra","Il6ra","16194"
"ENSMUSG00000027950",126.692443870865,-0.0123873989507521,0.0623717299117797,0.573683571772574,0.91625109011461,"Chrnb2","Chrnb2","11444"
"ENSMUSG00000027951",1472.56803607565,0.0378315233028904,0.0470309463398312,0.274789978744648,0.775049530293745,"Adar","Adar","56417"
"ENSMUSG00000027952",209.091577502778,-0.00149135260746186,0.0612590394446969,0.942503421985551,0.993599507710057,"Pmvk","Pmvk","68603"
