"","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"ENSMUSG00000027318",26.1390442880632,0.0357440826403922,0.12892388920948,0.178962673142807,NA,"Adam33","Adam33","110751"
"ENSMUSG00000027322",231.341467585643,0.199980210949715,0.220928785893364,0.0334131231952779,0.186836072424179,"Siglec1","Siglec1","20612"
"ENSMUSG00000027323",29.9469974128823,-0.0210405204487235,0.123135403668008,0.474631100357841,NA,"Rad51","Rad51","19361"
"ENSMUSG00000027324",70.944378457534,-0.0131197699603679,0.118151892552403,0.736762549368669,0.907919479091756,"Rpusd2","Rpusd2","271842"
"ENSMUSG00000027326",86.027107854764,-0.00560430666233133,0.112692712818993,0.90548135972763,0.967607272305031,"Knl1","Knl1","76464"
"ENSMUSG00000027327",168.634689029203,-0.143281265090595,0.170961005992797,0.0685648421237733,0.281726097284232,"1700037H04Rik","1700037H04Rik","67326"
"ENSMUSG00000027329",84.7212898597109,-0.0493394140066472,0.123378554917036,0.335579081076034,0.65282057747369,"Spef1","Spef1","70997"
"ENSMUSG00000027330",81.5273626762178,0.0369091267086401,0.121535532788089,0.417299652066608,0.714453070749556,"Cdc25b","Cdc25b","12531"
"ENSMUSG00000027331",91.0902003306382,-0.10693698025303,0.172465745290231,0.066420277962457,0.278405619087108,"Knstrn","Knstrn","51944"
"ENSMUSG00000027332",7020.6515839879,-0.115635388082132,0.0995569812956024,0.105668920948555,0.364933418628652,"Ivd","Ivd","56357"
"ENSMUSG00000027333",336.654437250275,-0.057889578281218,0.108137459755571,0.365691094099559,0.678804054318332,"Smox","Smox","228608"
"ENSMUSG00000027335",130.959871515682,0.210866020089647,0.286526581569484,0.0261574747962572,0.161610363287987,"Adra1d","Adra1d","11550"
"ENSMUSG00000027338",12.4562146924634,0.0166752550092585,0.123642939435661,0.483386548274958,NA,"Prnd","Prnd","26434"
"ENSMUSG00000027339",409.531619637088,-0.0880307676606268,0.107288788507369,0.205015743363373,0.51506866748413,"Rassf2","Rassf2","215653"
"ENSMUSG00000027340",6906.5489364488,0.490610285910988,0.16091478878609,0.00014176327451036,0.00436231746175327,"Slc23a2","Slc23a2","54338"
"ENSMUSG00000027341",640.30888419103,-0.163344914936634,0.105153775758063,0.0325269076170236,0.183768331002061,"Tmem230","Tmem230","70612"
"ENSMUSG00000027342",1512.75568924867,-0.0493628733994487,0.0801111479959168,0.446315562663264,0.736226750968899,"Pcna","Pcna","18538"
"ENSMUSG00000027344",1.31791101705122,0.0010123746969699,0.124125550003735,0.899913670416427,NA,"Fsip1","Fsip1","71313"
"ENSMUSG00000027346",1031.98410041012,-0.0710410407398549,0.122965180696167,0.256668583960535,0.574153670355732,"Gpcpd1","Gpcpd1","74182"
"ENSMUSG00000027347",33.0046659892324,0.0510768578915533,0.134228172198345,0.147055761513979,NA,"Rasgrp1","Rasgrp1","19419"
"ENSMUSG00000027349",173.063595423864,0.108820955490665,0.169978922498296,0.0764762333646854,0.302705490664215,"Fam98b","Fam98b","68215"
"ENSMUSG00000027350",19110.1525432786,0.0302536441196532,0.117493823458937,0.530396384489009,0.794842241436367,"Chgb","Chgb","12653"
"ENSMUSG00000027351",6362.46148505399,0.190235310081523,0.0913505717739215,0.00893583235395999,0.08125888338871,"Spred1","Spred1","114715"
"ENSMUSG00000027353",100.475892776779,-0.00451746074991925,0.111413326040336,0.926292605129723,0.975214885221278,"Mcm8","Mcm8","66634"
"ENSMUSG00000027355",0,NA,NA,NA,NA,"Tmco5","Tmco5","67356"
"ENSMUSG00000027356",0.162191931519958,-0.0019655050241581,0.124374194578586,0.847837491983774,NA,"Fermt1","Fermt1","241639"
"ENSMUSG00000027357",1705.39782770964,0.0422897626312167,0.0690956789261116,0.457075149065792,0.744928492075603,"Crls1","Crls1","66586"
"ENSMUSG00000027358",420.790175793971,0.0290454274526156,0.0949330796461543,0.641595055122089,0.862124229871525,"Bmp2","Bmp2","12156"
"ENSMUSG00000027359",5.07174384208378,0.00700609101874331,0.124155557203869,0.539805733578059,NA,"Slc27a2","Slc27a2","26458"
"ENSMUSG00000027360",215.114775394325,-0.0361509845009338,0.114890195745228,0.499361791298784,0.7736787905371,"Hdc","Hdc","15186"
"ENSMUSG00000027361",296.746972641034,0.00648580242281696,0.108461653537298,0.902890670821181,0.966630932281011,"Gabpb1","Gabpb1","14391"
"ENSMUSG00000027363",2297.35238756987,0.0172231585226516,0.065463223629327,0.757755792406426,0.913686741550536,"Usp8","Usp8","84092"
"ENSMUSG00000027364",33.5634180054841,0.00875107657763747,0.119790662143719,0.796145688620429,NA,"Usp50","Usp50","75083"
"ENSMUSG00000027365",2386.04262657296,0.126559956033092,0.0830063774509394,0.0552215747896119,0.248703064008064,"Trpm7","Trpm7","58800"
"ENSMUSG00000027366",4577.55086532037,0.248185632820361,0.109651391496644,0.00358331086725554,0.0446259481091018,"Sppl2a","Sppl2a","66552"
"ENSMUSG00000027367",3401.06111991424,-0.0703861042259353,0.0709637487336837,0.239780316494036,0.556233460257586,"Stard7","Stard7","99138"
"ENSMUSG00000027368",20.0245976607541,-0.000934182088762586,0.121863514140948,0.967305054667119,NA,"Dusp2","Dusp2","13537"
"ENSMUSG00000027371",723.097076603079,-0.0157594522120941,0.083118357930731,0.798562022916839,0.930102832020182,"Fahd2a","Fahd2a","68126"
"ENSMUSG00000027374",900.924811419944,0.0273949068300084,0.0836820147962956,0.661105519935793,0.871347934478219,"Mrps5","Mrps5","77721"
"ENSMUSG00000027375",446.01646792573,-0.0637009354559034,0.103201756476164,0.333212837766675,0.650819959514083,"Mal","Mal","17153"
"ENSMUSG00000027376",4.93418048118295,-0.00756177262351924,0.12390210701647,0.592568073081694,NA,"Prom2","Prom2","192212"
"ENSMUSG00000027377",4.80260155427567,0.0188465542194684,0.12562365083875,0.20625215419795,NA,"Mall","Mall","228576"
"ENSMUSG00000027378",678.570937469777,-0.349452775753236,0.119313247089298,0.000311117498739487,0.00798450941097008,"Nphp1","Nphp1","53885"
"ENSMUSG00000027379",60.4701264576812,-0.0543341302976111,0.132455434940363,0.202428821324947,0.51256761932786,"Bub1","Bub1","12235"
"ENSMUSG00000027380",16.3403101416724,-0.0653368707978597,0.149054310558277,0.0079100579283166,NA,"Acoxl","Acoxl","74121"
"ENSMUSG00000027381",896.714738434251,-0.0551023821898249,0.137013995147002,0.114248138501866,0.380971652816775,"Bcl2l11","Bcl2l11","12125"
"ENSMUSG00000027384",230.596892076579,-0.0154976608562995,0.0999437528928362,0.795516967790325,0.928603638490539,"Ndufaf5","Ndufaf5","69487"
"ENSMUSG00000027386",139.471512540475,-0.638030582466227,0.226405669830031,0.000224038865398488,0.00620166972821403,"Fbln7","Fbln7","70370"
"ENSMUSG00000027387",64.6438312833992,0.0349042294076511,0.12249122917582,0.41184149580684,0.710857695795298,"Zc3h8","Zc3h8","57432"
"ENSMUSG00000027394",381.648117493143,-0.0332297035778122,0.0946012844945746,0.597700164390412,0.835462258450016,"Ttl","Ttl","69737"
"ENSMUSG00000027395",505.201531095206,0.0925552193302386,0.119254236166501,0.186216047335539,0.492140774249317,"Polr1b","Polr1b","20017"
"ENSMUSG00000027397",433.580745247694,-0.147011801936023,0.146644506307122,0.0690467515840587,0.282684809545632,"Slc20a1","Slc20a1","20515"
"ENSMUSG00000027398",20.7261370777928,0.0112082507438959,0.122593442900631,0.649078526521811,NA,"Il1b","Il1b","16176"
"ENSMUSG00000027399",1.89800866219822,0.000417216100756725,0.124100767126619,0.961478084345518,NA,"Il1a","Il1a","16175"
"ENSMUSG00000027400",1.44388952043957,-0.0070848915749815,0.124423191081434,0.384242921165288,NA,"Pdyn","Pdyn","18610"
"ENSMUSG00000027401",11.8771785984509,0.00406043792727521,0.12321560696179,0.819328576195473,NA,"Tgm3","Tgm3","21818"
"ENSMUSG00000027403",0,NA,NA,NA,NA,"Tgm6","Tgm6","241636"
"ENSMUSG00000027404",2360.45951354944,0.0284790542501023,0.0770203167383207,0.640096896845837,0.861517588794613,"Snrpb","Snrpb","20638"
"ENSMUSG00000027405",1937.9683286975,0.264629234076679,0.160218151182687,0.0100450165143751,0.0877071070036138,"Nop56","Nop56","67134"
"ENSMUSG00000027406",3317.73254791954,0.000243183003720288,0.0732922725148809,0.99726904063681,0.999021014070387,"Idh3b","Idh3b","170718"
"ENSMUSG00000027408",222.681393139713,-0.187563657568484,0.227452332781326,0.0358934416524918,0.195219671072626,"Cpxm1","Cpxm1","56264"
"ENSMUSG00000027409",0.186222160538161,0.00204023855450221,0.124375842509048,0.779841061172053,NA,"1700020A23Rik","1700020A23Rik","75656"
"ENSMUSG00000027411",1100.64985699953,-0.0507821262259914,0.0903313986325991,0.432630538283587,0.724747616855089,"Vps16","Vps16","80743"
"ENSMUSG00000027412",1813.76554956759,-0.371261704485297,0.144000057737508,0.000787117937560715,0.015447494136834,"Lpin3","Lpin3","64899"
"ENSMUSG00000027416",0.162191931519958,-0.0019655050241581,0.124374194578586,0.847837491983774,NA,"Otor","Otor","57329"
"ENSMUSG00000027419",79.2294887952247,0.0412802027251914,0.123246665598335,0.367896677957307,0.680010800866414,"Pcsk2","Pcsk2","18549"
"ENSMUSG00000027420",25.1232228351676,-0.034466456474586,0.126980048936786,0.27188029951297,NA,"Bfsp1","Bfsp1","12075"
"ENSMUSG00000027422",2976.36589331368,0.365195756867013,0.0869806568322393,2.72867594391841e-06,0.000210939961079254,"Rrbp1","Rrbp1","81910"
"ENSMUSG00000027423",2498.75906563423,-0.0427056915798749,0.0655972236093139,0.444505177359785,0.734833307936804,"Snx5","Snx5","69178"
"ENSMUSG00000027424",589.920352398329,0.031349598538485,0.0842918449116503,0.617247245266735,0.847850361767508,"Mgme1","Mgme1","74528"
"ENSMUSG00000027425",523.276001094743,-0.020202633687604,0.0903998800077185,0.745365806845034,0.910512832101933,"Kat14","Kat14","228714"
"ENSMUSG00000027427",909.312693185342,-0.00453833679042028,0.0794377028189387,0.939987408751253,0.981563328238891,"Polr3f","Polr3f","70408"
"ENSMUSG00000027428",804.440844859721,-0.0720001277122042,0.0917387949839316,0.27680610107762,0.596624914903446,"Rbbp9","Rbbp9","26450"
"ENSMUSG00000027429",2096.49536060411,0.231705707061092,0.0876119856765609,0.00149107281553757,0.024297970636742,"Sec23b","Sec23b","27054"
"ENSMUSG00000027430",302.261069129692,-0.0129569191666825,0.0991800920935588,0.828655882262372,0.941370902806662,"Dtd1","Dtd1","66044"
"ENSMUSG00000027431",0,NA,NA,NA,NA,"Scp2d1","Scp2d1","66328"
"ENSMUSG00000027433",2065.3124580681,0.0173479814836119,0.0711411059372861,0.767217277944137,0.917717306948139,"Xrn2","Xrn2","24128"
"ENSMUSG00000027434",0,NA,NA,NA,NA,"Nkx2-2","Nkx2-2","18088"
"ENSMUSG00000027435",2241.76452757703,0.177671848477669,0.109111429688246,0.0246742807486311,0.156566832498071,"Cd93","Cd93","17064"
"ENSMUSG00000027438",294.983748606115,0.0971983765892137,0.138342832269814,0.150667333895409,0.443398435266015,"Napb","Napb","17957"
"ENSMUSG00000027439",1312.94853951589,0.0335512816814374,0.0868201807927965,0.595650380088358,0.834621520641048,"Gzf1","Gzf1","74533"
"ENSMUSG00000027442",133.548441743878,0.000433211562579104,0.115333091214949,0.993816806188481,0.998721067885937,"Cst8","Cst8","13012"
"ENSMUSG00000027443",0.795970729908984,-0.00086520648294369,0.124235201187675,0.886842117854768,NA,"Cst12","Cst12","69362"
"ENSMUSG00000027444",0,NA,NA,NA,NA,"Cstdc1","Cstdc1","78609"
"ENSMUSG00000027445",0,NA,NA,NA,NA,"Cst9","Cst9","13013"
"ENSMUSG00000027446",1.35069039928331,-0.00349764666028172,0.124157528272402,0.681203527329358,NA,"Cstdc2","Cstdc2","77705"
"ENSMUSG00000027447",6197.93670797635,-0.0279412901468175,0.0739721121092554,0.633067015281395,0.857474097846157,"Cst3","Cst3","13010"
"ENSMUSG00000027452",253.937896606913,0.080081947991563,0.125115952590103,0.220312651336019,0.534671476576961,"Acss1","Acss1","68738"
"ENSMUSG00000027454",30.555671890347,0.0181824517844876,0.121379162620708,0.58555888148526,NA,"Gins1","Gins1","69270"
"ENSMUSG00000027455",1664.74965922822,0.00810798480967662,0.0716601203055136,0.890701956351733,0.963004868561226,"Nsfl1c","Nsfl1c","386649"
"ENSMUSG00000027456",3.53623621349009,-0.000502900399094814,0.123759773919596,0.96566202591339,NA,"Sdcbp2","Sdcbp2","228765"
"ENSMUSG00000027457",44.9871742887484,0.00741651573873533,0.119570866795603,0.827892258250496,0.941018093101302,"Snph","Snph","241727"
"ENSMUSG00000027459",114.202371847475,-0.178128749648363,0.249094085585536,0.0336225890457541,0.187743796785726,"Fam110a","Fam110a","73847"
"ENSMUSG00000027460",13.0612124506563,-0.039196270230451,0.131635894312667,0.0776776040194534,NA,"Angpt4","Angpt4","11602"
"ENSMUSG00000027463",61.8960480773723,0.0261395338953354,0.119194342346397,0.544242567738983,0.802099864728343,"Slc52a3","Slc52a3","69698"
"ENSMUSG00000027465",2852.72602603805,0.163586999085676,0.0770195941682207,0.0108004823580825,0.0920218517041468,"Tbc1d20","Tbc1d20","67231"
"ENSMUSG00000027466",2693.81259916,-0.096240930220112,0.0711970745987712,0.103260379579334,0.359354248765653,"Rbck1","Rbck1","24105"
"ENSMUSG00000027468",0,NA,NA,NA,NA,"Defb22","Defb22","442835"
"ENSMUSG00000027469",162.876934515345,-0.034120149811436,0.112973375378983,0.531639424507417,0.795863753378736,"Tpx2","Tpx2","72119"
"ENSMUSG00000027470",0,NA,NA,NA,NA,"Mylk2","Mylk2","228785"
"ENSMUSG00000027472",2468.68527547115,0.257796401463523,0.102131742557613,0.00169346253899301,0.0264731418857624,"Pdrg1","Pdrg1","68559"
"ENSMUSG00000027474",126.064086570942,0.00563454632827275,0.107917926624788,0.918178984998411,0.972304991171111,"Ccm2l","Ccm2l","228788"
"ENSMUSG00000027475",1496.40403430946,0.0171391730480062,0.0723142425495707,0.771762618850372,0.919118836779015,"Kif3b","Kif3b","16569"
"ENSMUSG00000027478",44.2228265681985,-0.0340918017629442,0.125193848528462,0.34139673185567,0.657172138164475,"Dnmt3b","Dnmt3b","13436"
"ENSMUSG00000027479",2807.26954949842,0.0979231100685145,0.0851584813790298,0.129240356793537,0.408911715355243,"Mapre1","Mapre1","13589"
"ENSMUSG00000027480",0.354307341127419,-0.000965320616684923,0.124333880309102,0.914590187943818,NA,"Sun5","Sun5","76407"
"ENSMUSG00000027481",0,NA,NA,NA,NA,"Bpifb2","Bpifb2","66557"
"ENSMUSG00000027482",0,NA,NA,NA,NA,"Bpifa3","Bpifa3","73388"
"ENSMUSG00000027483",0,NA,NA,NA,NA,"Bpifa1","Bpifa1","18843"
"ENSMUSG00000027484",0,NA,NA,NA,NA,"Bpifa5","Bpifa5","67135"
"ENSMUSG00000027485",1.5269362153241,-0.000499593984989139,0.12415979539592,0.945019894611223,NA,"Bpifb1","Bpifb1","228801"
"ENSMUSG00000027487",251.43193242997,-0.0315714015591062,0.113961406012688,0.548861900779646,0.804261578604294,"Cdk5rap1","Cdk5rap1","66971"
"ENSMUSG00000027488",471.593879640903,-0.0374913993155314,0.0942481790486124,0.554565138815987,0.807779238352508,"Snta1","Snta1","20648"
"ENSMUSG00000027489",15.0672525119939,-0.0154925222911392,0.123220485353038,0.526660451364703,NA,"Necab3","Necab3","56846"
"ENSMUSG00000027490",195.162730743241,-0.121567987119397,0.145872053628019,0.10277931371746,0.358272240668123,"E2f1","E2f1","13555"
"ENSMUSG00000027495",881.553384617112,0.122064850605489,0.108441496219806,0.0976596537133031,0.348116206502228,"Fam210b","Fam210b","67017"
"ENSMUSG00000027496",73.5994136861845,-0.0811310979590134,0.144118936011159,0.139979074520465,0.425576668290278,"Aurka","Aurka","20878"
"ENSMUSG00000027498",774.56258239922,-0.0376451854570372,0.0934605645665512,0.552102800445527,0.805936592291121,"Cstf1","Cstf1","67337"
"ENSMUSG00000027499",184.207623170185,-0.0919586316812795,0.134473061133208,0.167156222677969,0.466096581703771,"Pkia","Pkia","18767"
"ENSMUSG00000027500",66.5155714769959,-0.00103036979965614,0.114874335162209,0.979817967264682,0.993129310838759,"Stmn2","Stmn2","20257"
"ENSMUSG00000027502",1635.72486301813,-0.11294647818221,0.0888424502198331,0.0947117153106918,0.342098867254971,"Rtf2","Rtf2","66404"
"ENSMUSG00000027505",1.07499149269387,-0.00378263399715222,0.124284773436582,0.579599408655457,NA,"Fam209","Fam209","76426"
"ENSMUSG00000027506",1712.2980157907,0.0757415662876211,0.0757944174503298,0.216006234347585,0.529190351870356,"Tpd52","Tpd52","21985"
"ENSMUSG00000027508",613.40280694214,-0.099822512604695,0.144319244909072,0.134015234424211,0.416298036335438,"Pag1","Pag1","94212"
"ENSMUSG00000027509",1132.82302210684,0.123051484542045,0.0951947918315635,0.079673677724845,0.309789852932538,"Rae1","Rae1","66679"
"ENSMUSG00000027510",210.021014418737,-0.168945491982591,0.187335927956053,0.0487313973291883,0.230759113702371,"Rbm38","Rbm38","56190"
"ENSMUSG00000027513",342.420301317302,0.0170655817041983,0.125584047530294,0.164975508459528,0.463617645860445,"Pck1","Pck1","18534"
"ENSMUSG00000027514",107.314317451218,0.0529420046849836,0.122700323568412,0.328441240833174,0.644709710477956,"Zbp1","Zbp1","58203"
"ENSMUSG00000027517",0,NA,NA,NA,NA,"Ankrd60","Ankrd60","70065"
"ENSMUSG00000027518",0,NA,NA,NA,NA,"1700021F07Rik","1700021F07Rik","72221"
"ENSMUSG00000027519",1867.8299488055,0.177241473259227,0.0967132317749776,0.0171275777440456,0.123587609925447,"Rab22a","Rab22a","19334"
"ENSMUSG00000027520",319.78900599976,0.874274002550359,0.161693088383911,3.39820705420172e-09,9.36575413764552e-07,"Zdbf2","Zdbf2","73884"
"ENSMUSG00000027522",1150.73947919367,-0.0231519926570039,0.0752405125038673,0.699442048748576,0.890282648376111,"Stx16","Stx16","228960"
"ENSMUSG00000027523",22429.9905748925,0.0203513965231426,0.0603804748811344,0.751362140536728,0.91301658041626,"Gnas","Gnas","14683"
"ENSMUSG00000027524",337.350985994354,0.0670457073689896,0.115408593104363,0.296415811249593,0.615066918698752,"Edn3","Edn3","13616"
"ENSMUSG00000027525",12.2732191646112,-0.00608615397872692,0.12282548596871,0.764851345242405,NA,"Phactr3","Phactr3","74189"
"ENSMUSG00000027528",0,NA,NA,NA,NA,"Fabp9","Fabp9","21884"
"ENSMUSG00000027530",0,NA,NA,NA,NA,"Fabp12","Fabp12","75497"
"ENSMUSG00000027531",1690.15456115303,0.035791809125269,0.078274225011122,0.561854648062789,0.812407986786045,"Impa1","Impa1","55980"
"ENSMUSG00000027533",183.656189562402,-0.0546547532907184,0.127472455932182,0.274117454908826,0.593848251721266,"Fabp5","Fabp5","16592"
"ENSMUSG00000027534",173.883606004495,-0.0515969997444754,0.116125635705767,0.378701206710531,0.687059802329151,"Snx16","Snx16","74718"
"ENSMUSG00000027536",162.750742242826,-0.0215983264787247,0.11567231336027,0.644827366428584,0.863421642637545,"Chmp4c","Chmp4c","66371"
"ENSMUSG00000027540",1117.37387383223,0.145862839940635,0.118928010724883,0.0627779707222037,0.269175433890413,"Ptpn1","Ptpn1","19246"
"ENSMUSG00000027544",55.9983111945052,0.0116749193946385,0.118346503052131,0.762472626344593,0.915834008223283,"Nfatc2","Nfatc2","18019"
"ENSMUSG00000027546",1847.05606822598,-0.0255803011317526,0.0717269959641999,0.66647797431283,0.874061065840699,"Atp9a","Atp9a","11981"
"ENSMUSG00000027547",0,NA,NA,NA,NA,"Sall4","Sall4","99377"
"ENSMUSG00000027550",245.293138973197,-0.192574308443555,0.176144955478581,0.0359875978286437,0.195550391051054,"Lrrcc1","Lrrcc1","71710"
"ENSMUSG00000027551",331.208127385908,0.0465953886602506,0.0999103721740904,0.466545288176129,0.751761713713391,"Zfp64","Zfp64","22722"
"ENSMUSG00000027552",259.133431830363,0.0226773530916984,0.0997477675895067,0.710867453504067,0.896159798838096,"E2f5","E2f5","13559"
"ENSMUSG00000027555",160.209525219982,0.0738848430656141,0.134280821062448,0.197797541924773,0.50711369798226,"Car13","Car13","71934"
"ENSMUSG00000027556",0.450411999236469,-0.0011416074161797,0.124311931543842,0.846239993493163,NA,"Car1","Car1","12346"
"ENSMUSG00000027559",2255.43862849536,0.0231958710066059,0.126727120989623,0.131479387983632,0.412495837875893,"Car3","Car3","12350"
"ENSMUSG00000027560",3.62901069527192,-0.00232689056362486,0.123765178970963,0.852661170973272,NA,"Dok5","Dok5","76829"
"ENSMUSG00000027562",865.921568293719,-0.113247897125173,0.104037748511923,0.113157424501983,0.37932570804763,"Car2","Car2","12349"
"ENSMUSG00000027564",0,NA,NA,NA,NA,"Cypt12","Cypt12","75439"
"ENSMUSG00000027566",2150.19001274396,-0.00341850467710902,0.0728581363796246,0.953144168150783,0.985480489627762,"Psma7","Psma7","26444"
"ENSMUSG00000027568",0.152551018004452,0.00194369748578972,0.124372834215277,0.779841061172053,NA,"Ntsr1","Ntsr1","18216"
"ENSMUSG00000027569",247.72864592133,-0.0561235484264714,0.107162202198759,0.379060694412626,0.687416890825815,"Mrgbp","Mrgbp","73247"
"ENSMUSG00000027570",3.89574061105267,-0.0083063674681248,0.124306480398143,0.447688919881552,NA,"Col9a3","Col9a3","12841"
"ENSMUSG00000027573",659.656129215375,0.0362989117157349,0.0858769268718486,0.565933347510295,0.814589348289683,"Gid8","Gid8","76425"
"ENSMUSG00000027574",56.0314709278206,-0.0380902394331939,0.123706587004117,0.370483621536686,0.680439191613034,"Nkain4","Nkain4","58237"
"ENSMUSG00000027575",953.824115738109,0.115377413404495,0.0915958622279028,0.0941823472228659,0.341274654939944,"Arfgap1","Arfgap1","228998"
"ENSMUSG00000027577",329.129179450719,-0.385276166792294,0.159369755294111,0.00110735979918601,0.0199136277079153,"Chrna4","Chrna4","11438"
"ENSMUSG00000027579",21.9448532920399,-0.0518750722568519,0.136079869999208,0.102387350386853,NA,"Srms","Srms","20811"
"ENSMUSG00000027580",1383.95803374473,0.136941967104835,0.11119888769058,0.0711104353418348,0.28941833042176,"Helz2","Helz2","229003"
"ENSMUSG00000027581",69.9589242772302,0.0245564796888142,0.121044383413592,0.521724005926443,0.790076437473364,"Stmn3","Stmn3","20262"
"ENSMUSG00000027582",928.189599151747,-0.0289456508909608,0.0839672183540903,0.641976156274242,0.862369039083993,"Zgpat","Zgpat","229007"
"ENSMUSG00000027583",625.129252863581,-0.0477125220219509,0.0915150648278615,0.460310638162012,0.747695782719965,"Zbtb46","Zbtb46","72147"
"ENSMUSG00000027584",20.4140118668309,0.0033687396142046,0.121520403700415,0.899040856305146,NA,"Oprl1","Oprl1","18389"
"ENSMUSG00000027589",1836.29506283152,-0.238003219015421,0.115176208422035,0.00579898597800736,0.0610120698997323,"Pcmtd2","Pcmtd2","245867"
"ENSMUSG00000027593",3020.11283521635,-0.0666282077334505,0.0670850680432922,0.239392309714367,0.555719748506785,"Raly","Raly","19383"
"ENSMUSG00000027596",0.174310613563256,-0.00199930981184726,0.124375211978287,0.847837491983774,NA,"a","a","50518"
"ENSMUSG00000027597",1840.87609541568,0.0151268902901231,0.0713003294459421,0.796673712029731,0.928949444120186,"Ahcy","Ahcy","269378"
"ENSMUSG00000027598",2388.37598518817,0.102191912054005,0.0812426009986461,0.111975229742915,0.377541131359689,"Itch","Itch","16396"
"ENSMUSG00000027599",1237.26944518919,0.160543528855724,0.093941551151248,0.0262052774479652,0.161669346708177,"Armc1","Armc1","74252"
"ENSMUSG00000027601",1835.70877554596,0.120652104782402,0.0828980236037851,0.0656918350113191,0.276966346907656,"Mtfr1","Mtfr1","67472"
"ENSMUSG00000027602",7416.2110972952,0.0469128751421184,0.0722497621818173,0.433433584936218,0.725517690760678,"Map1lc3a","Map1lc3a","66734"
"ENSMUSG00000027603",59.3030647934082,-0.0559730297110507,0.133491962448767,0.188380640201591,0.494386515429779,"Ggt7","Ggt7","207182"
"ENSMUSG00000027605",1317.74446128773,-0.0475934522470404,0.103952844044242,0.450352093615239,0.739197804616001,"Acss2","Acss2","60525"
"ENSMUSG00000027606",0,NA,NA,NA,NA,"Dnajc5b","Dnajc5b","66326"
"ENSMUSG00000027610",1341.40283838507,0.0242701608053972,0.0793017950859322,0.685736533486633,0.882093277855771,"Gss","Gss","14854"
"ENSMUSG00000027611",275.032183802479,-0.00283251696152439,0.0974151016502096,0.961513830379423,0.987770224580693,"Procr","Procr","19124"
"ENSMUSG00000027612",36.259486559833,0.00603909419195603,0.120288380013433,0.848662740952318,NA,"Mmp24","Mmp24","17391"
"ENSMUSG00000027613",1621.55045522332,0.0530400758125835,0.0738951676621852,0.381273592932779,0.689463836669613,"Eif6","Eif6","16418"
"ENSMUSG00000027615",469.826966212594,0.0223456040933173,0.090782729601984,0.623909460426896,0.851771754256305,"Hps3","Hps3","12807"
"ENSMUSG00000027618",2277.06521028287,-0.0767807673850208,0.0738601361071563,0.203548847277757,0.513755183314235,"Nfs1","Nfs1","18041"
"ENSMUSG00000027620",4773.08454869324,0.0580551928403763,0.0714771054333992,0.325079989474262,0.642044163640572,"Rbm39","Rbm39","170791"
"ENSMUSG00000027624",1699.67519198591,-0.157582655682241,0.113207881163988,0.0434153400542012,0.217478542427523,"Epb41l1","Epb41l1","13821"
"ENSMUSG00000027628",1117.8530084046,-0.0214457631484699,0.0750650582088035,0.719936509993144,0.900195150608694,"Aar2","Aar2","68295"
"ENSMUSG00000027630",2457.98103431347,-0.0249474244562372,0.0995484199096977,0.699180621653006,0.890282648376111,"Tbl1xr1","Tbl1xr1","81004"
"ENSMUSG00000027634",1194.89600136105,-0.0763442082819115,0.0776338645948088,0.217679196084007,0.531364057902736,"Ndrg3","Ndrg3","29812"
"ENSMUSG00000027635",99.07097561483,-0.0849112339395454,0.149280176541689,0.116219270097593,0.385008598457612,"Dsn1","Dsn1","66934"
"ENSMUSG00000027636",6.46804651897857,0.00613090370214493,0.123662338004629,0.688816904303193,NA,"Sla2","Sla2","77799"
"ENSMUSG00000027637",2732.73442072859,0.0386881292966592,0.0771897094808342,0.528629605270466,0.793373057176524,"Rab5if","Rab5if","67388"
"ENSMUSG00000027639",703.560308025741,0.406356950018972,0.150281574329546,0.00048678987194696,0.0111589906318992,"Samhd1","Samhd1","56045"
"ENSMUSG00000027641",201.476289070899,-0.00552700997595562,0.101736439348658,0.923777725855408,0.97429925822907,"Rbl1","Rbl1","19650"
"ENSMUSG00000027642",7469.4672412343,0.0111307117107612,0.065106420219628,0.843314877274711,0.945958110779131,"Rpn2","Rpn2","20014"
"ENSMUSG00000027643",0,NA,NA,NA,NA,"Ghrh","Ghrh","14601"
"ENSMUSG00000027646",593.372336395066,-0.295855022693608,0.13801048570033,0.00332514599260191,0.0423192131732895,"Src","Src","20779"
"ENSMUSG00000027649",401.947847712629,-0.0413906465808694,0.0949899622735849,0.508385977117847,0.77973837622793,"Ctnnbl1","Ctnnbl1","66642"
"ENSMUSG00000027650",577.382485537147,0.00417423726015471,0.0867793898646058,0.947420672933064,0.983492941246654,"Tti1","Tti1","75425"
"ENSMUSG00000027651",687.128317079365,-0.101348319081365,0.103450558763107,0.151025729980358,0.443937909735909,"Rprd1b","Rprd1b","70470"
"ENSMUSG00000027652",3801.74994053129,0.180673599766615,0.103558045124708,0.019416231758087,0.13392763124539,"Ralgapb","Ralgapb","228850"
"ENSMUSG00000027654",26.9062462383917,-0.012799774035824,0.121717989928196,0.655974705880822,NA,"Fam83d","Fam83d","71878"
"ENSMUSG00000027655",301.854444434383,-0.0607203502344992,0.114106642721107,0.349492780620149,0.664099141592063,"Dhx35","Dhx35","71715"
"ENSMUSG00000027656",6.82524776593837,0.00141759969108513,0.123176916979103,0.936213051628295,NA,"Ccn5","Ccn5","22403"
